delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_w,head_rot_x,head_rot_y,head_rot_z,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_w,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_w,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z
1891,2022.571,174.539,-2819.057,-0.83,0.097,-0.545,-0.063,1983.412,130.383,-2830.608,-0.932,0.262,-0.145,-0.203,2027.358,125.579,-2835.487,-0.902,0.069,-0.416,0.093
1906,2022.371,174.564,-2818.924,-0.83,0.096,-0.545,-0.062,1982.128,131.142,-2830.493,-0.934,0.251,-0.144,-0.212,2026.896,125.711,-2835.152,-0.901,0.067,-0.42,0.091
1919,2022.16,174.59,-2818.834,-0.83,0.095,-0.546,-0.061,1980.842,131.804,-2830.352,-0.933,0.243,-0.146,-0.22,2026.469,125.863,-2834.829,-0.899,0.064,-0.424,0.09
1932,2021.94,174.582,-2818.702,-0.831,0.094,-0.545,-0.06,1979.522,132.378,-2830.256,-0.933,0.239,-0.15,-0.225,2026.143,126.054,-2834.549,-0.897,0.059,-0.428,0.092
1947,2021.728,174.58,-2818.596,-0.831,0.092,-0.545,-0.059,1978.181,132.852,-2830.235,-0.931,0.239,-0.158,-0.226,2025.846,126.226,-2834.317,-0.895,0.055,-0.432,0.094
1961,2021.499,174.57,-2818.542,-0.833,0.092,-0.543,-0.058,1976.846,133.31,-2830.178,-0.929,0.241,-0.167,-0.227,2025.548,126.371,-2834.09,-0.893,0.051,-0.436,0.096
1975,2021.255,174.585,-2818.472,-0.834,0.091,-0.541,-0.057,1975.465,133.722,-2830.152,-0.926,0.242,-0.179,-0.226,2025.393,126.473,-2833.94,-0.893,0.048,-0.438,0.098
1989,2021.012,174.608,-2818.422,-0.836,0.091,-0.539,-0.056,1974.107,134.196,-2830.093,-0.924,0.242,-0.194,-0.225,2025.206,126.542,-2833.781,-0.892,0.046,-0.439,0.098
2002,2020.749,174.627,-2818.406,-0.837,0.091,-0.536,-0.054,1972.753,134.698,-2830.008,-0.92,0.242,-0.206,-0.227,2025.061,126.572,-2833.662,-0.892,0.045,-0.44,0.098
2016,2020.479,174.672,-2818.386,-0.84,0.091,-0.533,-0.052,1971.412,135.221,-2829.865,-0.916,0.24,-0.219,-0.235,2025.033,126.521,-2833.639,-0.891,0.046,-0.441,0.094
2030,2020.188,174.709,-2818.393,-0.842,0.091,-0.529,-0.05,1970.144,135.73,-2829.693,-0.914,0.236,-0.23,-0.239,2024.99,126.479,-2833.625,-0.891,0.047,-0.442,0.09
2044,2019.897,174.719,-2818.389,-0.845,0.091,-0.525,-0.049,1968.943,136.169,-2829.515,-0.912,0.232,-0.243,-0.236,2025.036,126.4,-2833.72,-0.893,0.05,-0.441,0.083
2058,2019.606,174.703,-2818.353,-0.847,0.09,-0.522,-0.047,1967.807,136.493,-2829.336,-0.91,0.231,-0.254,-0.231,2025.146,126.296,-2833.921,-0.895,0.053,-0.436,0.076
2072,2019.273,174.703,-2818.285,-0.849,0.09,-0.519,-0.046,1966.697,136.701,-2829.163,-0.908,0.235,-0.26,-0.23,2025.322,126.174,-2834.237,-0.9,0.057,-0.427,0.072
2086,2018.954,174.736,-2818.208,-0.85,0.09,-0.517,-0.044,1965.577,136.786,-2828.981,-0.904,0.243,-0.264,-0.232,2025.546,126.03,-2834.662,-0.905,0.062,-0.415,0.072
2100,2018.607,174.738,-2818.119,-0.85,0.09,-0.516,-0.043,1964.456,136.76,-2828.773,-0.899,0.253,-0.272,-0.233,2025.829,125.862,-2835.154,-0.91,0.068,-0.401,0.075
2114,2018.265,174.737,-2818.09,-0.85,0.09,-0.517,-0.042,1963.319,136.695,-2828.561,-0.891,0.267,-0.28,-0.239,2026.144,125.688,-2835.685,-0.915,0.076,-0.388,0.081
2128,2017.961,174.725,-2818.1,-0.85,0.089,-0.517,-0.041,1962.196,136.653,-2828.335,-0.881,0.283,-0.285,-0.251,2026.472,125.545,-2836.207,-0.919,0.082,-0.375,0.087
2142,2017.608,174.723,-2818.128,-0.851,0.088,-0.517,-0.04,1961.153,136.706,-2828.067,-0.873,0.293,-0.289,-0.263,2026.84,125.438,-2836.684,-0.923,0.086,-0.362,0.095
2156,2017.239,174.743,-2818.155,-0.851,0.087,-0.516,-0.039,1960.257,136.863,-2827.81,-0.869,0.293,-0.296,-0.267,2027.208,125.371,-2837.11,-0.927,0.089,-0.35,0.101
2173,2016.9,174.726,-2818.168,-0.851,0.086,-0.516,-0.037,1959.461,137.017,-2827.605,-0.866,0.29,-0.312,-0.261,2027.557,125.342,-2837.494,-0.931,0.091,-0.338,0.106
2184,2016.535,174.69,-2818.157,-0.852,0.084,-0.516,-0.035,1958.793,137.148,-2827.491,-0.865,0.287,-0.324,-0.252,2027.906,125.335,-2837.81,-0.935,0.093,-0.325,0.109
2197,2016.241,174.633,-2818.184,-0.853,0.082,-0.515,-0.032,1958.254,137.266,-2827.481,-0.865,0.284,-0.335,-0.243,2028.227,125.339,-2838.058,-0.939,0.095,-0.313,0.11
2212,2015.875,174.626,-2818.252,-0.854,0.081,-0.513,-0.028,1957.828,137.4,-2827.581,-0.866,0.28,-0.343,-0.232,2028.501,125.348,-2838.254,-0.942,0.099,-0.302,0.108
2226,2015.514,174.654,-2818.33,-0.855,0.081,-0.511,-0.026,1957.52,137.55,-2827.8,-0.868,0.274,-0.351,-0.221,2028.75,125.356,-2838.403,-0.946,0.103,-0.29,0.105
2239,2015.152,174.666,-2818.412,-0.857,0.081,-0.508,-0.024,1957.278,137.714,-2828.108,-0.869,0.27,-0.355,-0.212,2028.98,125.375,-2838.535,-0.949,0.106,-0.279,0.103
2253,2014.75,174.64,-2818.445,-0.859,0.08,-0.505,-0.021,1957.256,137.889,-2828.573,-0.874,0.266,-0.35,-0.207,2029.181,125.439,-2838.61,-0.952,0.108,-0.268,0.103
2267,2014.371,174.618,-2818.495,-0.861,0.08,-0.501,-0.019,1957.474,138.05,-2829.2,-0.882,0.259,-0.341,-0.198,2029.384,125.512,-2838.68,-0.954,0.109,-0.258,0.107
2281,2014.033,174.576,-2818.553,-0.864,0.08,-0.497,-0.016,1957.623,138.194,-2829.788,-0.888,0.252,-0.338,-0.186,2029.573,125.575,-2838.756,-0.956,0.11,-0.249,0.112
2295,2013.696,174.556,-2818.62,-0.867,0.08,-0.492,-0.013,1958.137,138.316,-2830.692,-0.896,0.244,-0.331,-0.169,2029.69,125.629,-2838.752,-0.956,0.109,-0.244,0.121
2309,2013.397,174.558,-2818.739,-0.87,0.08,-0.486,-0.01,1958.589,138.416,-2831.588,-0.903,0.234,-0.327,-0.153,2029.792,125.646,-2838.76,-0.957,0.109,-0.238,0.128
2323,2013.12,174.57,-2818.863,-0.874,0.081,-0.479,-0.007,1958.955,138.505,-2832.42,-0.908,0.224,-0.326,-0.136,2029.887,125.652,-2838.777,-0.957,0.11,-0.231,0.134
2337,2012.841,174.523,-2818.97,-0.879,0.083,-0.47,-0.004,1959.64,138.44,-2833.57,-0.912,0.211,-0.331,-0.115,2029.892,125.616,-2838.737,-0.958,0.111,-0.225,0.14
2351,2012.568,174.459,-2819.053,-0.883,0.084,-0.461,-0.001,1960.198,138.386,-2834.6,-0.915,0.204,-0.332,-0.101,2029.908,125.583,-2838.721,-0.959,0.113,-0.218,0.144
2365,2012.295,174.391,-2819.131,-0.888,0.086,-0.451,0.001,1960.87,138.298,-2835.715,-0.918,0.2,-0.329,-0.09,2029.862,125.534,-2838.688,-0.96,0.116,-0.21,0.145
2379,2011.986,174.333,-2819.197,-0.893,0.09,-0.441,0.003,1961.646,138.228,-2836.867,-0.923,0.195,-0.321,-0.081,2029.792,125.502,-2838.656,-0.961,0.119,-0.201,0.147
2393,2011.693,174.298,-2819.273,-0.898,0.093,-0.431,0.003,1962.575,138.15,-2838.083,-0.93,0.19,-0.306,-0.076,2029.688,125.498,-2838.613,-0.962,0.122,-0.194,0.147
2406,2011.456,174.263,-2819.37,-0.902,0.097,-0.421,0.003,1963.484,138.067,-2839.293,-0.935,0.187,-0.294,-0.069,2029.551,125.537,-2838.555,-0.964,0.125,-0.186,0.146
2420,2011.261,174.219,-2819.497,-0.906,0.1,-0.41,0.004,1964.437,137.983,-2840.568,-0.938,0.185,-0.285,-0.06,2029.404,125.621,-2838.48,-0.965,0.126,-0.178,0.144
2434,2011.14,174.17,-2819.611,-0.911,0.104,-0.398,0.005,1965.395,137.972,-2841.843,-0.942,0.182,-0.278,-0.05,2029.236,125.798,-2838.387,-0.967,0.125,-0.172,0.14
2448,2010.968,174.112,-2819.707,-0.916,0.108,-0.386,0.004,1966.414,138.03,-2843.108,-0.947,0.177,-0.265,-0.044,2029.08,126.061,-2838.293,-0.969,0.121,-0.166,0.139
2462,2010.847,174.058,-2819.785,-0.921,0.111,-0.374,0.004,1967.456,138.11,-2844.399,-0.952,0.175,-0.25,-0.041,2028.94,126.396,-2838.206,-0.97,0.115,-0.163,0.139
2476,2010.828,173.987,-2819.852,-0.926,0.115,-0.361,0.005,1968.53,138.196,-2845.759,-0.955,0.176,-0.235,-0.039,2028.838,126.78,-2838.15,-0.971,0.108,-0.159,0.138
2490,2010.859,173.917,-2819.949,-0.931,0.118,-0.346,0.006,1969.642,138.301,-2847.166,-0.958,0.176,-0.224,-0.036,2028.772,127.194,-2838.132,-0.973,0.102,-0.156,0.137
2505,2010.917,173.869,-2820.031,-0.936,0.122,-0.331,0.007,1970.816,138.433,-2848.565,-0.96,0.176,-0.214,-0.032,2028.738,127.624,-2838.149,-0.974,0.096,-0.152,0.135
2521,2011.019,173.818,-2820.079,-0.941,0.126,-0.315,0.008,1972.043,138.609,-2849.964,-0.962,0.175,-0.207,-0.025,2028.748,128.084,-2838.205,-0.976,0.091,-0.147,0.13
2532,2011.128,173.749,-2820.094,-0.945,0.13,-0.299,0.008,1973.311,138.849,-2851.373,-0.963,0.172,-0.205,-0.018,2028.802,128.585,-2838.296,-0.979,0.086,-0.14,0.123
2546,2011.265,173.695,-2820.089,-0.95,0.135,-0.282,0.009,1974.596,139.156,-2852.772,-0.964,0.167,-0.206,-0.013,2028.886,129.128,-2838.414,-0.981,0.081,-0.131,0.115
2559,2011.479,173.658,-2820.087,-0.954,0.139,-0.266,0.01,1975.93,139.522,-2854.128,-0.966,0.16,-0.204,-0.012,2028.998,129.721,-2838.529,-0.984,0.074,-0.121,0.107
2573,2011.806,173.658,-2820.112,-0.958,0.143,-0.248,0.012,1977.462,139.996,-2855.395,-0.968,0.155,-0.194,-0.019,2029.172,130.436,-2838.665,-0.986,0.065,-0.115,0.098
2587,2012.094,173.679,-2820.062,-0.962,0.146,-0.23,0.013,1979.146,140.462,-2856.636,-0.972,0.152,-0.175,-0.027,2029.355,131.182,-2838.805,-0.988,0.057,-0.11,0.093
2601,2012.373,173.731,-2819.992,-0.966,0.15,-0.212,0.014,1980.876,140.89,-2857.884,-0.976,0.149,-0.157,-0.031,2029.557,131.96,-2838.937,-0.989,0.047,-0.106,0.089
2616,2012.7,173.797,-2819.917,-0.969,0.152,-0.194,0.015,1982.957,141.378,-2859.044,-0.979,0.145,-0.137,-0.03,2029.836,132.846,-2839.083,-0.99,0.036,-0.103,0.087
2629,2013.069,173.886,-2819.859,-0.972,0.153,-0.177,0.016,1984.971,141.868,-2860.212,-0.982,0.137,-0.125,-0.026,2030.143,133.735,-2839.227,-0.991,0.025,-0.1,0.086
2643,2013.465,173.973,-2819.836,-0.975,0.152,-0.159,0.016,1986.894,142.339,-2861.392,-0.985,0.129,-0.114,-0.022,2030.454,134.602,-2839.361,-0.992,0.014,-0.095,0.084
2657,2013.836,174.066,-2819.744,-0.978,0.15,-0.142,0.018,1989.033,142.905,-2862.418,-0.987,0.114,-0.113,-0.014,2030.862,135.525,-2839.51,-0.993,0.004,-0.09,0.08
2671,2014.247,174.135,-2819.631,-0.981,0.147,-0.126,0.019,1991.08,143.446,-2863.414,-0.989,0.099,-0.112,-0.005,2031.241,136.416,-2839.673,-0.994,-0.003,-0.084,0.074
2685,2014.709,174.182,-2819.558,-0.983,0.143,-0.11,0.02,1993.147,143.999,-2864.357,-0.99,0.086,-0.11,0.003,2031.627,137.346,-2839.834,-0.995,-0.013,-0.078,0.066
2698,2015.146,174.219,-2819.405,-0.985,0.14,-0.095,0.021,1995.238,144.554,-2865.243,-0.992,0.079,-0.103,0.005,2032.006,138.309,-2839.981,-0.995,-0.024,-0.074,0.058
2713,2015.572,174.258,-2819.273,-0.987,0.137,-0.082,0.021,1997.335,145.127,-2866.032,-0.993,0.079,-0.089,-0.007,2032.391,139.317,-2840.106,-0.996,-0.037,-0.071,0.049
2727,2016.046,174.313,-2819.181,-0.988,0.134,-0.07,0.021,1999.402,145.703,-2866.749,-0.994,0.084,-0.071,-0.028,2032.767,140.328,-2840.209,-0.996,-0.049,-0.07,0.04
2741,2016.517,174.42,-2819.085,-0.989,0.132,-0.059,0.02,2001.464,146.254,-2867.395,-0.994,0.087,-0.051,-0.049,2033.139,141.33,-2840.314,-0.995,-0.061,-0.07,0.032
2755,2016.968,174.5,-2818.974,-0.99,0.13,-0.05,0.019,2003.525,146.772,-2867.982,-0.994,0.087,-0.037,-0.061,2033.524,142.334,-2840.408,-0.995,-0.073,-0.069,0.025
2768,2017.466,174.55,-2818.874,-0.991,0.128,-0.041,0.019,2005.582,147.238,-2868.526,-0.994,0.084,-0.028,-0.061,2033.921,143.315,-2840.497,-0.994,-0.084,-0.066,0.02
2783,2017.978,174.558,-2818.739,-0.991,0.125,-0.034,0.02,2007.637,147.655,-2869.036,-0.995,0.081,-0.021,-0.056,2034.33,144.276,-2840.583,-0.993,-0.093,-0.064,0.016
2797,2018.552,174.592,-2818.671,-0.992,0.123,-0.027,0.022,2009.623,148.024,-2869.489,-0.996,0.077,-0.013,-0.049,2034.737,145.193,-2840.685,-0.993,-0.101,-0.062,0.015
2810,2019.112,174.627,-2818.591,-0.992,0.12,-0.02,0.022,2011.6,148.338,-2869.9,-0.996,0.074,-0.004,-0.041,2035.157,146.1,-2840.827,-0.992,-0.108,-0.057,0.016
2824,2019.65,174.591,-2818.515,-0.993,0.117,-0.013,0.021,2013.554,148.609,-2870.278,-0.997,0.071,0.009,-0.031,2035.584,146.993,-2840.992,-0.992,-0.114,-0.05,0.019
2838,2020.18,174.5,-2818.382,-0.993,0.113,-0.006,0.021,2015.44,148.855,-2870.652,-0.997,0.068,0.023,-0.019,2036.003,147.838,-2841.147,-0.992,-0.12,-0.043,0.02
2852,2020.723,174.397,-2818.266,-0.994,0.111,0.001,0.021,2017.158,149.082,-2871.06,-0.997,0.068,0.027,-0.005,2036.399,148.634,-2841.285,-0.991,-0.126,-0.038,0.016
2869,2021.283,174.302,-2818.146,-0.994,0.111,0.008,0.02,2018.65,149.356,-2871.494,-0.997,0.069,0.02,0.007,2036.78,149.357,-2841.437,-0.991,-0.131,-0.033,0.009
2880,2021.768,174.337,-2818.095,-0.994,0.111,0.014,0.019,2020.041,149.694,-2871.919,-0.998,0.065,0.014,0.011,2037.15,150.056,-2841.61,-0.991,-0.135,-0.028,0.002
2893,2022.269,174.319,-2818.031,-0.994,0.11,0.021,0.019,2021.232,150.088,-2872.292,-0.998,0.061,0.017,0.004,2037.514,150.67,-2841.787,-0.991,-0.134,-0.021,0.001
2908,2022.75,174.303,-2817.986,-0.993,0.11,0.027,0.02,2022.441,150.501,-2872.692,-0.998,0.061,0.021,0.001,2037.877,151.24,-2841.9,-0.991,-0.132,-0.02,0.004
2922,2023.201,174.319,-2817.97,-0.993,0.109,0.034,0.022,2023.673,150.891,-2873.107,-0.998,0.06,0.024,0.003,2038.234,151.788,-2841.975,-0.991,-0.131,-0.019,0.006
2936,2023.711,174.343,-2817.938,-0.993,0.107,0.041,0.024,2024.587,151.282,-2873.453,-0.998,0.056,0.031,-0.002,2038.556,152.237,-2842.0,-0.991,-0.132,-0.019,0.009
2950,2024.176,174.335,-2817.907,-0.993,0.106,0.048,0.027,2025.463,151.65,-2873.835,-0.998,0.051,0.028,-0.004,2038.873,152.674,-2842.03,-0.991,-0.134,-0.017,0.011
2964,2024.611,174.323,-2817.865,-0.993,0.104,0.055,0.029,2026.397,152.009,-2874.254,-0.999,0.047,0.023,-0.006,2039.193,153.099,-2842.067,-0.991,-0.136,-0.013,0.012
2978,2024.994,174.296,-2817.827,-0.992,0.104,0.061,0.031,2026.956,152.28,-2874.727,-0.999,0.042,0.012,-0.013,2039.459,153.313,-2842.055,-0.99,-0.137,-0.012,0.009
2992,2025.368,174.297,-2817.801,-0.992,0.103,0.067,0.033,2027.638,152.484,-2875.169,-0.999,0.041,0.007,-0.016,2039.704,153.507,-2842.068,-0.99,-0.138,-0.011,0.001
3005,2025.696,174.344,-2817.789,-0.991,0.104,0.073,0.035,2028.312,152.622,-2875.579,-0.999,0.043,0.001,-0.018,2039.934,153.641,-2842.102,-0.99,-0.138,-0.01,-0.01
3020,2026.05,174.412,-2817.789,-0.991,0.104,0.078,0.037,2029.024,152.737,-2875.935,-0.999,0.046,-0.004,-0.016,2040.174,153.734,-2842.149,-0.99,-0.139,-0.009,-0.02
3033,2026.393,174.478,-2817.808,-0.99,0.104,0.084,0.039,2029.686,152.815,-2876.213,-0.999,0.051,-0.006,-0.013,2040.43,153.796,-2842.21,-0.99,-0.141,-0.008,-0.025
3047,2026.674,174.57,-2817.814,-0.99,0.104,0.089,0.039,2030.29,152.892,-2876.405,-0.998,0.054,-0.006,-0.012,2040.712,153.827,-2842.303,-0.99,-0.14,-0.005,-0.027
3061,2026.949,174.704,-2817.861,-0.99,0.102,0.094,0.037,2030.894,152.998,-2876.581,-0.998,0.054,-0.006,-0.011,2041.014,153.834,-2842.44,-0.99,-0.138,-0.002,-0.029
3075,2027.135,174.906,-2817.951,-0.99,0.098,0.097,0.03,2031.458,153.116,-2876.71,-0.999,0.048,-0.008,-0.008,2041.347,153.779,-2842.624,-0.99,-0.135,0.004,-0.029
3089,2027.204,175.086,-2818.036,-0.991,0.093,0.098,0.022,2032.015,153.234,-2876.79,-0.999,0.042,-0.013,-0.002,2041.716,153.679,-2842.813,-0.991,-0.132,0.012,-0.027
3103,2027.291,175.229,-2818.129,-0.991,0.087,0.098,0.016,2032.585,153.315,-2876.843,-0.999,0.039,-0.019,0.004,2042.094,153.607,-2842.973,-0.991,-0.128,0.019,-0.023
3116,2027.445,175.32,-2818.164,-0.992,0.08,0.098,0.012,2033.169,153.373,-2876.852,-0.999,0.039,-0.023,0.005,2042.493,153.496,-2843.121,-0.992,-0.125,0.026,-0.017
3131,2027.633,175.349,-2818.114,-0.992,0.074,0.099,0.009,2033.764,153.436,-2876.789,-0.999,0.042,-0.02,-0.001,2042.883,153.376,-2843.27,-0.992,-0.122,0.03,-0.011
3144,2027.759,175.362,-2818.135,-0.992,0.07,0.1,0.007,2034.357,153.517,-2876.692,-0.999,0.042,-0.014,-0.009,2043.256,153.244,-2843.446,-0.992,-0.118,0.034,-0.007
3158,2027.913,175.414,-2818.174,-0.993,0.067,0.101,0.005,2034.981,153.584,-2876.565,-0.999,0.039,-0.008,-0.013,2043.616,153.106,-2843.645,-0.993,-0.115,0.036,-0.004
3172,2028.025,175.492,-2818.276,-0.993,0.065,0.103,0.004,2035.622,153.599,-2876.441,-0.999,0.033,-0.005,-0.007,2043.979,152.964,-2843.843,-0.993,-0.114,0.038,-0.004
3186,2028.153,175.577,-2818.388,-0.993,0.062,0.104,0.003,2036.282,153.558,-2876.325,-1.0,0.024,-0.003,0.005,2044.361,152.822,-2844.059,-0.993,-0.114,0.041,-0.006
3201,2028.307,175.57,-2818.497,-0.993,0.059,0.107,0.003,2036.92,153.462,-2876.253,-1.0,0.016,0.002,0.017,2044.758,152.691,-2844.311,-0.993,-0.113,0.046,-0.006
3217,2028.407,175.545,-2818.602,-0.992,0.057,0.11,0.003,2037.46,153.258,-2876.297,-0.999,0.01,0.0,0.03,2045.182,152.562,-2844.655,-0.993,-0.11,0.052,-0.003
3228,2028.474,175.49,-2818.693,-0.992,0.055,0.113,0.004,2037.936,153.027,-2876.424,-0.999,0.01,-0.002,0.037,2045.594,152.435,-2845.037,-0.993,-0.105,0.056,0.002
3242,2028.551,175.416,-2818.802,-0.992,0.056,0.117,0.005,2038.367,152.829,-2876.551,-0.999,0.012,-0.004,0.04,2045.976,152.313,-2845.443,-0.993,-0.099,0.061,0.005
3256,2028.602,175.35,-2818.916,-0.991,0.058,0.12,0.006,2038.627,152.603,-2876.767,-0.999,0.023,-0.004,0.03,2046.324,152.215,-2845.921,-0.994,-0.093,0.063,0.009
3270,2028.658,175.32,-2819.056,-0.991,0.06,0.123,0.007,2038.911,152.445,-2876.932,-0.999,0.033,-0.0,0.017,2046.648,152.153,-2846.391,-0.994,-0.09,0.064,0.013
3284,2028.687,175.241,-2819.201,-0.99,0.062,0.127,0.008,2039.186,152.317,-2877.088,-0.999,0.041,0.002,0.003,2046.972,152.107,-2846.883,-0.994,-0.087,0.066,0.017
3297,2028.712,175.215,-2819.384,-0.989,0.064,0.13,0.009,2039.388,152.268,-2877.251,-0.999,0.046,0.007,-0.011,2047.229,152.105,-2847.495,-0.994,-0.085,0.069,0.019
3312,2028.75,175.244,-2819.569,-0.989,0.067,0.132,0.01,2039.701,152.213,-2877.383,-0.999,0.047,0.01,-0.014,2047.476,152.049,-2848.129,-0.994,-0.083,0.071,0.015
3325,2028.806,175.407,-2819.753,-0.988,0.07,0.135,0.01,2040.023,152.175,-2877.489,-0.999,0.047,0.011,-0.012,2047.694,151.971,-2848.788,-0.994,-0.082,0.075,0.007
3339,2028.739,175.316,-2819.931,-0.988,0.071,0.138,0.013,2040.321,152.202,-2877.544,-0.999,0.042,0.01,-0.002,2047.874,151.886,-2849.524,-0.993,-0.083,0.081,-0.005
3354,2028.797,175.187,-2820.054,-0.987,0.074,0.141,0.017,2040.592,152.245,-2877.608,-0.999,0.037,0.01,0.002,2048.065,151.826,-2850.252,-0.993,-0.081,0.089,-0.004
3367,2028.832,175.066,-2820.184,-0.986,0.076,0.145,0.018,2040.849,152.303,-2877.732,-0.999,0.036,0.012,0.003,2048.202,151.783,-2850.98,-0.993,-0.074,0.091,0.005
3381,2028.805,175.026,-2820.409,-0.986,0.079,0.148,0.018,2041.069,152.361,-2877.899,-0.999,0.036,0.013,0.003,2048.264,151.746,-2851.708,-0.994,-0.066,0.088,0.015
3395,2028.763,175.024,-2820.64,-0.985,0.08,0.15,0.017,2041.279,152.433,-2878.065,-0.999,0.037,0.015,0.002,2048.245,151.712,-2852.43,-0.994,-0.062,0.083,0.022
3409,2028.717,174.96,-2820.811,-0.985,0.079,0.151,0.017,2041.455,152.535,-2878.234,-0.999,0.038,0.019,-0.003,2048.154,151.707,-2853.14,-0.995,-0.063,0.077,0.025
3423,2028.682,174.88,-2820.992,-0.985,0.08,0.153,0.017,2041.6,152.66,-2878.407,-0.999,0.037,0.023,-0.009,2048.03,151.73,-2853.841,-0.995,-0.067,0.072,0.029
3437,2028.649,174.829,-2821.156,-0.985,0.08,0.154,0.018,2041.775,152.764,-2878.566,-0.999,0.036,0.027,-0.014,2047.905,151.792,-2854.552,-0.995,-0.07,0.068,0.035
3451,2028.633,174.799,-2821.299,-0.984,0.082,0.156,0.019,2041.957,152.854,-2878.723,-0.999,0.034,0.03,-0.015,2047.791,151.86,-2855.259,-0.994,-0.072,0.063,0.043
3465,2028.578,174.832,-2821.501,-0.984,0.083,0.157,0.021,2042.167,152.897,-2878.89,-0.999,0.033,0.032,-0.012,2047.697,151.914,-2855.971,-0.994,-0.074,0.058,0.046
3479,2028.561,174.857,-2821.698,-0.984,0.085,0.158,0.024,2042.385,152.912,-2879.079,-0.999,0.034,0.034,-0.006,2047.628,151.969,-2856.671,-0.994,-0.076,0.058,0.045
3492,2028.575,174.927,-2821.93,-0.983,0.086,0.159,0.027,2042.558,152.947,-2879.288,-0.999,0.037,0.036,-0.003,2047.594,152.056,-2857.367,-0.994,-0.078,0.062,0.047
3507,2028.58,174.991,-2822.158,-0.983,0.086,0.161,0.028,2042.652,153.01,-2879.522,-0.998,0.039,0.038,-0.008,2047.594,152.178,-2858.006,-0.993,-0.079,0.064,0.057
3520,2028.56,175.06,-2822.394,-0.983,0.085,0.162,0.027,2042.701,153.092,-2879.78,-0.999,0.039,0.036,-0.011,2047.567,152.32,-2858.624,-0.992,-0.079,0.063,0.071
3535,2028.47,175.127,-2822.659,-0.983,0.083,0.163,0.026,2042.698,153.19,-2880.064,-0.999,0.039,0.032,-0.014,2047.494,152.492,-2859.182,-0.991,-0.081,0.058,0.084
3548,2028.409,175.198,-2822.901,-0.983,0.081,0.164,0.024,2042.744,153.275,-2880.342,-0.999,0.039,0.033,-0.016,2047.381,152.636,-2859.747,-0.991,-0.087,0.051,0.087
3565,2028.364,175.221,-2823.093,-0.983,0.078,0.164,0.021,2042.809,153.359,-2880.612,-0.998,0.04,0.034,-0.017,2047.279,152.771,-2860.307,-0.991,-0.092,0.045,0.084
3576,2028.295,175.235,-2823.331,-0.983,0.076,0.164,0.018,2042.835,153.451,-2880.887,-0.998,0.042,0.035,-0.019,2047.237,152.928,-2860.83,-0.991,-0.097,0.048,0.079
3590,2028.23,175.266,-2823.573,-0.984,0.075,0.164,0.016,2042.866,153.544,-2881.114,-0.998,0.041,0.036,-0.02,2047.231,153.095,-2861.344,-0.991,-0.098,0.051,0.08
3604,2028.209,175.335,-2823.778,-0.984,0.073,0.163,0.013,2042.907,153.632,-2881.338,-0.998,0.04,0.036,-0.021,2047.205,153.261,-2861.851,-0.991,-0.099,0.051,0.08
3618,2028.147,175.384,-2824.031,-0.984,0.071,0.163,0.011,2042.965,153.682,-2881.529,-0.999,0.038,0.035,-0.017,2047.157,153.449,-2862.285,-0.991,-0.1,0.048,0.077
3632,2028.089,175.432,-2824.294,-0.984,0.069,0.162,0.008,2043.058,153.724,-2881.739,-0.999,0.037,0.035,-0.013,2047.054,153.635,-2862.707,-0.991,-0.104,0.043,0.07
3646,2028.043,175.444,-2824.458,-0.985,0.068,0.161,0.006,2043.15,153.765,-2881.948,-0.999,0.037,0.036,-0.011,2046.937,153.827,-2863.074,-0.991,-0.11,0.038,0.062
3660,2027.993,175.481,-2824.69,-0.985,0.067,0.159,0.005,2043.223,153.807,-2882.134,-0.999,0.037,0.035,-0.009,2046.829,154.019,-2863.398,-0.991,-0.115,0.032,0.056
3674,2027.949,175.536,-2824.936,-0.985,0.067,0.157,0.003,2043.297,153.84,-2882.302,-0.999,0.035,0.036,-0.01,2046.732,154.183,-2863.693,-0.991,-0.118,0.026,0.049
3688,2027.946,175.588,-2825.132,-0.986,0.066,0.156,0.003,2043.384,153.847,-2882.476,-0.999,0.034,0.036,-0.009,2046.65,154.354,-2863.988,-0.992,-0.119,0.023,0.045
3702,2027.895,175.625,-2825.359,-0.986,0.065,0.154,0.002,2043.504,153.826,-2882.666,-0.999,0.034,0.036,-0.005,2046.555,154.542,-2864.241,-0.992,-0.12,0.019,0.045
3716,2027.877,175.646,-2825.576,-0.986,0.065,0.153,0.001,2043.646,153.804,-2882.852,-0.999,0.035,0.037,0.001,2046.435,154.737,-2864.431,-0.991,-0.123,0.01,0.049
3729,2027.841,175.652,-2825.717,-0.986,0.065,0.152,0.001,2043.773,153.796,-2883.019,-0.999,0.035,0.038,0.005,2046.313,154.907,-2864.596,-0.991,-0.124,-0.0,0.054
3743,2027.824,175.673,-2825.903,-0.986,0.065,0.151,-0.0,2043.877,153.803,-2883.178,-0.999,0.036,0.041,0.005,2046.186,155.06,-2864.765,-0.991,-0.124,-0.01,0.055
