,delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,left_hand_rot_w,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,right_hand_rot_w
552,6147.0,11.5089,151.35909999999998,-277.1335,-0.384728,0.05942,0.068038,0.918599,-5.37669999999999,109.00379999999998,-281.0774,-0.186884,0.10604,0.018937,-0.976459,23.4367,117.1655,-302.7873,-0.292957,-0.104347,-0.063045,-0.948321
553,6158.0,11.57869999999999,151.3588,-277.03639999999996,-0.386336,0.057677,0.067108,0.918104,-5.1193,108.90910000000001,-280.4469,-0.18458,0.099774,0.010314,-0.977686,23.6386,117.62209999999999,-303.26189999999997,-0.292038,-0.093442,-0.051447,-0.95044
554,6170.0,11.645599999999991,151.3476,-276.9498,-0.387909,0.056017,0.066199,0.917609,-4.87029999999999,108.7875,-279.8293,-0.182284,0.093051,0.003035,-0.978828,23.8013,118.06840000000001,-303.7377,-0.292804,-0.08481,-0.04142,-0.951503
555,6181.0,11.710099999999999,151.3161,-276.8555,-0.389549,0.054384,0.065314,0.917076,-4.718,108.81620000000001,-279.36019999999996,-0.182502,0.086563,-0.004815,-0.979376,24.0108,118.5017,-304.1305,-0.2932079999999999,-0.07445,-0.0308,-0.952648
556,6192.0,11.776399999999999,151.2564,-276.7553,-0.391365,0.052935,0.064646,0.916435,-4.5783,108.8064,-278.9209,-0.182009,0.079659,-0.010479,-0.980009,24.1963,118.93959999999998,-304.5546,-0.294549,-0.065586,-0.020861,-0.953155
557,6203.0,11.8427,151.1924,-276.64430000000004,-0.393701,0.051664,0.064195,0.915538,-4.4323,108.79219999999998,-278.4605,-0.181516,0.072616,-0.015103,-0.980587,24.407899999999998,119.34790000000002,-304.86080000000004,-0.296802,-0.056597,-0.011293,-0.953193
558,6214.0,11.9102,151.101,-276.5129,-0.397011,0.050562,0.064139,0.914173,-4.3461,108.8486,-278.1297,-0.181674,0.065507,-0.017429,-0.98102,24.6059,119.74579999999999,-305.151,-0.2998699999999999,-0.049147,-0.002326,-0.952711
559,6225.0,11.979199999999999,151.01260000000002,-276.3779,-0.400673,0.049635,0.064324,0.912612,-4.2877,108.9108,-277.8493,-0.181523,0.058918,-0.01994,-0.981418,24.796499999999998,120.0966,-305.38759999999996,-0.30321,-0.04248,0.005803,-0.951959
560,6236.0,12.047999999999991,150.9091,-276.24580000000003,-0.405181,0.048989,0.064814,0.910619,-4.260400000000001,108.9675,-277.59619999999995,-0.181847,0.053462,-0.022265,-0.98162,24.9543,120.44500000000001,-305.60040000000004,-0.306247,-0.036942,0.011554,-0.951165
561,6247.0,12.115799999999991,150.7964,-276.1141,-0.409564,0.04842,0.065715,0.908622,-4.2322,109.03240000000001,-277.34810000000004,-0.182384,0.048531,-0.025046,-0.98171,25.108999999999998,120.75919999999999,-305.8119,-0.308791,-0.030985,0.016987,-0.950473
562,6258.0,12.186900000000001,150.6641,-275.9869,-0.414052,0.048298,0.067001,0.906499,-4.2428,109.1052,-277.1692,-0.18384,0.045238,-0.0265819999999999,-0.981555,25.230900000000002,120.9649,-305.9094,-0.31124,-0.026753,0.0193939999999999,-0.949757
563,6269.0,12.2544,150.55,-275.861,-0.4181359999999999,0.0478149999999999,0.067921,0.904579,-4.2623,109.20209999999999,-277.0435,-0.185802,0.042686,-0.027351,-0.981279,25.3714,121.2221,-306.0511,-0.313144,-0.0216,0.023976,-0.949157
564,6280.0,12.3234,150.4465,-275.7441,-0.422364,0.047055,0.068597,0.902601,-4.2941,109.28870000000002,-276.94230000000005,-0.1884,0.040706,-0.027176,-0.980872,25.508599999999998,121.3893,-306.1079,-0.314143,-0.017161,0.027946,-0.948809
565,6291.0,12.39079999999999,150.3518,-275.6304,-0.426328,0.046069,0.068937,0.900761,-4.3037,109.3901,-276.8501,-0.190682,0.038332,-0.0269879999999999,-0.980532,25.6469,121.5622,-306.1769,-0.315062,-0.012736,0.032208,-0.948439
566,6302.0,12.447,150.2572,-275.5455,-0.429758,0.044647,0.068603,0.899226,-4.35269999999999,109.48150000000001,-276.8377,-0.193527,0.037121,-0.024868,-0.980077,25.7784,121.67079999999999,-306.15000000000003,-0.315393,-0.009018,0.036285,-0.948224
567,6313.0,12.503300000000001,150.1652,-275.4553,-0.4326279999999999,0.043136,0.068084,0.897963,-4.4135,109.5816,-276.8593,-0.1955829999999999,0.036194,-0.02255,-0.97976,25.9146,121.72259999999999,-306.0724,-0.315343,-0.005936,0.040329,-0.948102
568,6324.0,12.555299999999999,150.06980000000001,-275.3755,-0.4345,0.041391,0.06706,0.8972180000000001,-4.4938,109.6749,-276.9189,-0.197155,0.035599,-0.02129,-0.979495,26.0438,121.8,-306.01910000000004,-0.315706,-0.002581,0.044708,-0.9478
569,6335.0,12.6051,149.9846,-275.3025,-0.435795,0.039629,0.066186,0.896734,-4.5653,109.7625,-277.0148,-0.198715,0.0360529999999999,-0.019671,-0.979196,26.17489999999999,121.8245,-305.91020000000003,-0.315498,-0.000423,0.04928,-0.947646
570,6347.0,12.656999999999998,149.9154,-275.2247,-0.4372569999999999,0.037785,0.06558,0.8961459999999999,-4.6487,109.8649,-277.1123,-0.200575,0.036236,-0.017908,-0.978844,26.30119999999999,121.83040000000001,-305.7697,-0.315531,0.001233,0.053076,-0.947429
571,6358.0,12.7069,149.865,-275.1557,-0.43858,0.035862,0.065381,0.8955930000000001,-4.7228,109.96520000000001,-277.258,-0.202802,0.037423,-0.014454,-0.978398,26.3942,121.80519999999999,-305.6079,-0.315804,0.002401,0.055244,-0.947212
572,6369.0,12.7572,149.8245,-275.086,-0.439692,0.034007,0.065425,0.895117,-4.8025,110.07860000000001,-277.4266,-0.205315,0.038524,-0.009603,-0.97789,26.50099999999999,121.7797,-305.4461,-0.315954,0.003688,0.056828,-0.947064
573,6379.0,12.8038,149.8,-275.0251,-0.440217,0.03223,0.0656279999999999,0.89491,-4.8766,110.2034,-277.6078,-0.2078159999999999,0.040116,-0.004152,-0.977336,26.577,121.6998,-305.2462,-0.315979,0.004299,0.056438,-0.947076
574,6392.0,12.8473,149.77849999999998,-274.96209999999996,-0.440425,0.0306019999999999,0.066052,0.894833,-4.9372,110.32459999999999,-277.7825,-0.210256,0.04193,0.000872,-0.976747,26.6559,121.5908,-305.0278,-0.315533,0.004769,0.05517,-0.947298
575,6402.0,12.889000000000001,149.7601,-274.9099,-0.440234,0.029092,0.066299,0.8949590000000001,-4.9951,110.46229999999998,-278.0022,-0.212551,0.044479,0.005199,-0.976123,26.732699999999998,121.4881,-304.81419999999997,-0.314841,0.005266,0.054299,-0.947575
576,6413.0,12.92869999999999,149.7527,-274.8508,-0.439881,0.027681,0.0667389999999999,0.8951450000000001,-5.0428,110.61780000000002,-278.2284,-0.214934,0.047154,0.008748,-0.97545,26.8065,121.32320000000001,-304.5757,-0.312956,0.005428,0.0525259999999999,-0.948299
577,6424.0,12.965499999999999,149.7482,-274.7892,-0.439679,0.026184,0.066978,0.8952709999999999,-5.0985000000000005,110.789,-278.4798,-0.21736,0.049737,0.01185,-0.974751,26.8897,121.1365,-304.3222,-0.310504,0.005444,0.051251,-0.949174
578,6435.0,13.0029,149.75529999999998,-274.7248,-0.439665,0.024548,0.067166,0.89531,-5.1275,110.97109999999999,-278.71490000000006,-0.220082,0.05248,0.0142009999999999,-0.973965,26.971600000000002,120.93849999999999,-304.0938,-0.307554,0.004877,0.050399,-0.950182
579,6446.0,13.042699999999998,149.7634,-274.65540000000004,-0.439619,0.022616,0.0671539999999999,0.895385,-5.1743999999999994,111.17060000000001,-278.98290000000003,-0.223152,0.055258,0.016221,-0.973081,27.0731,120.7195,-303.8428,-0.304413,0.003868,0.050611,-0.951187
580,6458.0,13.080300000000001,149.7774,-274.5901,-0.439655,0.020509,0.067094,0.895423,-5.1872,111.3643,-279.2183,-0.226454,0.058086,0.018157,-0.972119,27.1874,120.4936,-303.5984,-0.301251,0.00285,0.05112,-0.95217
581,6469.0,13.1225,149.8046,-274.52230000000003,-0.439554,0.018082,0.066558,0.8955639999999999,-5.1987,111.57969999999999,-279.4826,-0.230659,0.060998,0.020065,-0.970914,27.3115,120.268,-303.3611,-0.2983119999999999,0.002043,0.051389,-0.953082
582,6480.0,13.165199999999999,149.83540000000002,-274.4636,-0.4390699999999999,0.015645,0.0660419999999999,0.8958860000000001,-5.18799999999999,111.7862,-279.7271,-0.2352409999999999,0.063649,0.021967,-0.969602,27.4412,120.05370000000002,-303.1213,-0.295695,0.001638,0.051362,-0.953899
583,6491.0,13.2076,149.8822,-274.4163,-0.4383069999999999,0.013169,0.065321,0.896352,-5.165,111.99539999999999,-279.9611,-0.239601,0.066322,0.023763,-0.968312,27.6009,119.8043,-302.87030000000004,-0.293323,0.002261,0.05071,-0.954665
584,6502.0,13.242300000000002,149.9478,-274.3915,-0.436639,0.010527,0.06432,0.897273,-5.1595,112.20840000000001,-280.23380000000003,-0.244035,0.0687909999999999,0.024661,-0.967009,27.757700000000003,119.5823,-302.6422,-0.291149,0.0035759999999999,0.04963,-0.955383
585,6513.0,13.2738,150.0309,-274.378,-0.434322,0.00832,0.063158,0.898502,-5.1175999999999995,112.4078,-280.4755,-0.24823,0.070982,0.024333,-0.965791,27.9641,119.34400000000001,-302.4268,-0.2891559999999999,0.007672,0.047465,-0.956074
586,6524.0,13.2935,150.141,-274.39520000000005,-0.43067,0.006425,0.06164,0.900379,-5.0944,112.5901,-280.73929999999996,-0.251814,0.072903,0.023374,-0.964743,28.1442,119.1076,-302.21720000000005,-0.286561,0.010954,0.045107,-0.956937
587,6535.0,13.3053,150.264,-274.4192,-0.426268,0.0048579999999999,0.05989,0.902599,-5.0390999999999995,112.7566,-280.978,-0.255258,0.074528,0.0216349999999999,-0.963754,28.31369999999999,118.88510000000001,-302.03990000000005,-0.283406,0.01613,0.042356,-0.957928
588,6547.0,13.314599999999999,150.379,-274.4418,-0.421956,0.003583,0.058111,0.904745,-4.99449999999999,112.9158,-281.2186,-0.258605,0.076158,0.020066,-0.962767,28.4663,118.6695,-301.8682,-0.279937,0.020995,0.041367,-0.958897
589,6558.0,13.3157,150.4992,-274.4552,-0.417649,0.002382,0.0561659999999999,0.906868,-4.9204,113.046,-281.4516,-0.261481,0.077562,0.017055,-0.961936,28.5829,118.4647,-301.7251,-0.276398,0.025162,0.040975,-0.95984
590,6569.0,13.313,150.6134,-274.4606,-0.4133489999999999,0.001594,0.054276,0.908952,-4.8641,113.1716,-281.6865,-0.264191,0.07869,0.0141389999999999,-0.961151,28.6408,118.27270000000001,-301.61600000000004,-0.272826,0.028085,0.04313,-0.960686
591,6580.0,13.3096,150.7224,-274.4455,-0.409312,0.000872,0.052544,0.91088,-4.7994,113.2798,-281.9222,-0.266557,0.079696,0.011934,-0.960445,28.613699999999998,118.1264,-301.5717,-0.269092,0.029044,0.047997,-0.961479
592,6591.0,13.2967,150.8284,-274.42560000000003,-0.405551,0.000617,0.051348,0.912629,-4.7041,113.3716,-282.137,-0.268448,0.080812,0.010236,-0.959844,28.553299999999997,117.9839,-301.5673,-0.265105,0.027442,0.054477,-0.962288
593,6602.0,13.2773,150.9289,-274.39070000000004,-0.4021389999999999,0.000905,0.050711,0.914173,-4.6154,113.4666,-282.3657,-0.269496,0.082224,0.010386,-0.959429,28.418,117.85730000000001,-301.5942,-0.26133,0.025165,0.058698,-0.963135
594,6613.0,13.252600000000001,151.0264,-274.3567,-0.399041,0.001451,0.050293,0.915552,-4.4655000000000005,113.5258,-282.54490000000004,-0.2703239999999999,0.084236,0.010668,-0.959018,28.074199999999998,117.7745,-301.74,-0.257997,0.0171319999999999,0.060377,-0.964105
595,6624.0,13.226199999999999,151.1173,-274.3028,-0.396213,0.002506,0.050481,0.916766,-4.3361,113.6167,-282.7497,-0.271047,0.087202,0.010105,-0.958555,27.7984,117.67890000000001,-301.85360000000003,-0.254982,0.011262,0.060323,-0.964997
596,6636.0,13.1908,151.2037,-274.2546,-0.393743,0.003874,0.050631,0.917817,-4.1429,113.68879999999999,-282.9171,-0.271352,0.091086,0.009399,-0.958114,27.2899,117.6485,-302.069,-0.253268,0.001239,0.056797,-0.965727
597,6647.0,13.1524,151.28889999999998,-274.2041,-0.391194,0.0052179999999999,0.050816,0.91889,-4.01339999999999,113.7773,-283.111,-0.2718219999999999,0.094315,0.008819,-0.957674,26.805,117.6729,-302.2748,-0.254762,-0.007797,0.0524809999999999,-0.965547
598,6658.0,13.10609999999999,151.3681,-274.1435,-0.388972,0.006811,0.050878,0.919818,-3.8388999999999998,113.8685,-283.2716,-0.272438,0.098247,0.008196,-0.957109,26.2422,117.7641,-302.5378,-0.257385,-0.018187,0.049539,-0.964867
599,6669.0,13.062899999999999,151.44629999999998,-274.0822,-0.386885,0.008367,0.0510689999999999,0.920675,-3.6216999999999997,113.95110000000001,-283.3723,-0.273346,0.102405,0.0076069999999999,-0.956419,25.704699999999992,117.8101,-302.8013,-0.259567,-0.028574,0.047907,-0.964113
600,6680.0,13.014700000000001,151.5172,-274.01140000000004,-0.385094,0.009867,0.051273,0.921399,-3.4685,114.06819999999999,-283.5193,-0.274226,0.106322,0.0069099999999999,-0.955745,25.0946,117.9438,-303.13759999999996,-0.262666,-0.040727,0.0469269999999999,-0.962884
601,6691.0,12.9737,151.5862,-273.9389,-0.383587,0.011609,0.051503,0.921995,-3.2495999999999996,114.1701,-283.5831,-0.275388,0.1102829999999999,0.006052,-0.954967,24.43179999999999,118.07369999999999,-303.5656,-0.264947,-0.054013,0.045936,-0.961653
602,6703.0,12.9271,151.6495,-273.8592,-0.382709,0.013083,0.051722,0.922327,-3.0985,114.29879999999999,-283.6981,-0.276891,0.113924,0.004942,-0.954111,23.7864,118.1697,-303.9733,-0.2657199999999999,-0.066412,0.044876,-0.960713
603,6714.0,12.8845,151.7181,-273.7812,-0.381848,0.014465,0.05184,0.922657,-2.8946,114.4226,-283.7214,-0.279333,0.1172609999999999,0.00335,-0.953002,23.0646,118.2397,-304.5932,-0.263639,-0.079538,0.044411,-0.96031
604,6725.0,12.8396,151.7809,-273.70480000000003,-0.381304,0.0158379999999999,0.051965,0.922852,-2.7468,114.58250000000001,-283.78389999999996,-0.2817909999999999,0.1202559999999999,0.001945,-0.951908,22.39429999999999,118.28399999999999,-305.1212,-0.261441,-0.09129,0.044425,-0.959865
605,6736.0,12.795599999999999,151.84290000000001,-273.63300000000004,-0.380594,0.01718,0.051994,0.92312,-2.5513,114.7059,-283.803,-0.283885,0.122977,0.000657,-0.950939,21.72239999999999,118.28320000000001,-305.7986,-0.256992,-0.100775,0.045505,-0.960067
606,6747.0,12.751299999999999,151.9051,-273.5665,-0.37978,0.018539,0.0519899999999999,0.923429,-2.3851,114.821,-283.8246,-0.285654,0.124471,-0.000559,-0.950215,21.0926,118.2577,-306.49190000000004,-0.251708,-0.108217,0.048115,-0.96053
607,6758.0,12.704799999999999,151.9683,-273.5013,-0.37869,0.019815,0.051959,0.923852,-2.2462,114.9451,-283.8356,-0.286842,0.12558,-0.001851,-0.949709,20.4724,118.2161,-307.20480000000003,-0.245767,-0.116003,0.052688,-0.960919
608,6769.0,12.6559,152.03209999999999,-273.449,-0.377604,0.021096,0.05192,0.92427,-2.0985,115.0539,-283.826,-0.2877369999999999,0.126333,-0.004067,-0.949332,19.9081,118.0998,-308.0335,-0.236351,-0.121906,0.0631169999999999,-0.961922
609,6781.0,12.6082,152.0951,-273.396,-0.376309,0.0224,0.0518169999999999,0.924773,-1.9796999999999998,115.16360000000002,-283.8094,-0.28864,0.1271769999999999,-0.0073209999999999,-0.948925,19.317400000000003,117.98759999999999,-308.8005,-0.2280849999999999,-0.129078,0.070482,-0.96247
610,6790.0,12.5573,152.1557,-273.3567,-0.374848,0.0236949999999999,0.051661,0.925342,-1.8603,115.2633,-283.7857,-0.289454,0.128048,-0.010705,-0.948528,18.7643,117.7553,-309.67159999999996,-0.216833,-0.135201,0.077839,-0.963662
611,6802.0,12.507499999999999,152.2133,-273.3117,-0.373323,0.024845,0.051476,0.925939,-1.7846000000000002,115.3883,-283.7929,-0.290562,0.128977,-0.013588,-0.948026,18.1692,117.56830000000001,-310.5213,-0.2073,-0.142147,0.081563,-0.964453
612,6813.0,12.4583,152.269,-273.27630000000005,-0.371837,0.025897,0.0513389999999999,0.926515,-1.696,115.4734,-283.7503,-0.291871,0.129439,-0.015953,-0.947524,17.6393,117.26950000000001,-311.3202,-0.198634,-0.147296,0.079649,-0.965663
613,6824.0,12.403299999999989,152.3252,-273.2459,-0.3703059999999999,0.027004,0.05122,0.927104,-1.6611999999999998,115.577,-283.7465,-0.293185,0.129749,-0.017313,-0.947052,17.08309999999999,117.01839999999999,-312.14300000000003,-0.192418,-0.15217,0.07285,-0.966702
614,6835.0,12.3485,152.3782,-273.21520000000004,-0.368649,0.0280279999999999,0.0512309999999999,0.927733,-1.5851,115.6475,-283.6999,-0.294525,0.129927,-0.018364,-0.946592,16.5185,116.6778,-312.8932,-0.1913349999999999,-0.154685,0.048622,-0.968039
615,6846.0,12.295,152.4326,-273.18850000000003,-0.367083,0.029156,0.051458,0.928306,-1.6087,115.7184,-283.6778,-0.295927,0.129306,-0.017783,-0.946251,15.9385,116.37150000000001,-313.61690000000004,-0.193142,-0.156469,0.018815,-0.968432
616,6857.0,12.24329999999999,152.4823,-273.15680000000003,-0.365526,0.030333,0.0516169999999999,0.928874,-1.6018000000000001,115.7849,-283.6321,-0.297172,0.128847,-0.017994,-0.945919,15.4115,116.0331,-314.30039999999997,-0.192904,-0.159045,-0.005393,-0.968227
617,6869.0,12.1893,152.5363,-273.13689999999997,-0.364225,0.031537,0.051948,0.929326,-1.5951,115.81479999999999,-283.5589,-0.298352,0.127698,-0.017196,-0.945719,14.962200000000001,115.6654,-314.9495,-0.190002,-0.161721,-0.021414,-0.968136
618,6880.0,12.1321,152.5883,-273.1262,-0.362933,0.032657,0.05226,0.929775,-1.5977000000000001,115.86000000000001,-283.4895,-0.299463,0.126543,-0.016932,-0.945528,14.553099999999999,115.2925,-315.61400000000003,-0.184591,-0.16448,-0.0301019999999999,-0.968487
619,6891.0,12.0671,152.63930000000002,-273.1251,-0.361727,0.033632,0.052557,0.930194,-1.6555,115.87,-283.3987,-0.300167,0.124141,-0.016643,-0.945628,14.2395,114.93119999999999,-316.22020000000003,-0.173569,-0.166729,-0.024069,-0.970307
620,6903.0,12.004900000000001,152.6912,-273.1226,-0.360415,0.0345829999999999,0.052675,0.930661,-1.7489999999999999,115.9243,-283.3712,-0.3007309999999999,0.122225,-0.016862,-0.945694,13.876900000000001,114.55139999999999,-316.8519,-0.165634,-0.169191,-0.027216,-0.971185
621,6913.0,11.937000000000001,152.74450000000002,-273.1241,-0.358982,0.03537,0.052788,0.931179,-1.8304,115.9284,-283.2825,-0.300555,0.1195599999999999,-0.017039,-0.946088,13.6918,114.1512,-317.3831,-0.151947,-0.169653,-0.015391,-0.973598
622,6924.0,11.862300000000001,152.7965,-273.14090000000004,-0.357464,0.036198,0.052807,0.93173,-1.9244,115.93500000000002,-283.1757,-0.299869,0.116793,-0.016728,-0.946656,13.4011,113.7405,-317.9946,-0.142252,-0.169621,-0.013584,-0.975094
623,6935.0,11.7835,152.85,-273.1687,-0.355948,0.0369209999999999,0.0528789999999999,0.932278,-2.09199999999999,115.9574,-283.1162,-0.299011,0.1137349999999999,-0.016023,-0.947312,13.25619999999999,113.36630000000001,-318.4635,-0.133239,-0.167432,-0.0114159999999999,-0.976772
624,6946.0,11.70539999999999,152.9042,-273.20099999999996,-0.354461,0.0376779999999999,0.053033,0.932805,-2.2079999999999997,115.95830000000001,-283.00800000000004,-0.298556,0.110452,-0.015061,-0.94786,13.0955,113.0095,-318.9549,-0.1282859999999999,-0.164412,-0.014806,-0.977902
625,6957.0,11.625499999999999,152.9639,-273.2422,-0.353139,0.038308,0.053095,0.933277,-2.3255000000000003,115.9534,-282.8605,-0.298555,0.10679,-0.013574,-0.948302,12.967300000000002,112.68860000000001,-319.3693,-0.1259,-0.16085,-0.0211449999999999,-0.978688
626,6968.0,11.5367,153.0191,-273.29249999999996,-0.351734,0.0388779999999999,0.0530879999999999,0.933785,-2.4873,115.95540000000003,-282.70840000000004,-0.299013,0.103084,-0.012531,-0.948582,12.842999999999998,112.41669999999999,-319.71029999999996,-0.124791,-0.157974,-0.029535,-0.979081
627,6980.0,11.444799999999999,153.0705,-273.3504,-0.3503,0.039347,0.053049,0.934306,-2.7199,115.98839999999998,-282.60110000000003,-0.299587,0.09973,-0.012437,-0.948761,12.697,112.089,-320.0958,-0.122726,-0.156297,-0.036443,-0.979378
628,6991.0,11.350100000000001,153.1084,-273.4172,-0.348612,0.039912,0.0528909999999999,0.934922,-2.92839999999999,115.9951,-282.457,-0.299775,0.096397,-0.012894,-0.94904,12.57589999999999,111.80450000000002,-320.3675,-0.121326,-0.155387,-0.0433,-0.979418
629,7002.0,11.2514,153.14509999999999,-273.4862,-0.347057,0.040457,0.052588,0.935494,-3.1189999999999998,115.98599999999999,-282.2894,-0.299883,0.093057,-0.013412,-0.949332,12.445,111.4783,-320.65740000000005,-0.117766,-0.155309,-0.046601,-0.979713
630,7013.0,11.1554,153.1701,-273.5617,-0.345551,0.041066,0.052288,0.936042,-3.3622,115.9691,-282.14459999999997,-0.299599,0.089886,-0.01389,-0.94972,12.3263,111.16319999999999,-320.9198,-0.112853,-0.155696,-0.046495,-0.980235
631,7024.0,11.05599999999999,153.1927,-273.63559999999995,-0.344264,0.041713,0.052104,0.936497,-3.5836,115.9203,-281.9665,-0.298946,0.086884,-0.013806,-0.950206,12.2188,110.84459999999999,-321.1631,-0.107553,-0.155644,-0.045676,-0.980878
632,7035.0,10.9582,153.2073,-273.7109,-0.343231,0.04237,0.051863,0.936861,-3.88019999999999,115.87019999999998,-281.8354,-0.298109,0.083972,-0.01277,-0.950745,12.148399999999999,110.5612,-321.3488,-0.101326,-0.155772,-0.0394959999999999,-0.981788
633,7046.0,10.8614,153.21880000000002,-273.7819,-0.342499,0.043005,0.051847,0.9371,-4.10009999999999,115.7963,-281.66450000000003,-0.297126,0.081136,-0.011498,-0.951315,12.0595,110.2978,-321.5496,-0.09715,-0.155253,-0.036414,-0.982412
634,7057.0,10.763099999999989,153.2305,-273.85429999999997,-0.341909,0.043745,0.051966,0.937275,-4.3439,115.6975,-281.48240000000004,-0.29568,0.078224,-0.009248,-0.952034,11.9975,110.0875,-321.7334,-0.094179,-0.154323,-0.033741,-0.982943
635,7068.0,10.6722,153.232,-273.9189,-0.341595,0.044624,0.052283,0.93733,-4.578,115.5912,-281.3136,-0.293911,0.075129,-0.006912,-0.952851,11.9419,109.8933,-321.87800000000004,-0.092521,-0.153314,-0.034634,-0.983227
636,7080.0,10.5779,153.2279,-273.9849,-0.341493,0.045507,0.0528549999999999,0.937293,-4.8572,115.4691,-281.16150000000005,-0.291573,0.071682,-0.00412,-0.95385,11.8756,109.7332,-322.02959999999996,-0.0913799999999999,-0.152355,-0.036864,-0.983402
637,7091.0,10.4868,153.2224,-274.0503,-0.341341,0.046462,0.053444,0.937268,-5.1128,115.32,-281.0025,-0.28874,0.0680289999999999,-0.001397,-0.954987,11.8077,109.5993,-322.1348,-0.091861,-0.151285,-0.042673,-0.983287
638,7102.0,10.4006,153.2078,-274.1168,-0.341336,0.047542,0.053984,0.937185,-5.3782000000000005,115.1761,-280.84839999999997,-0.285563,0.064605,0.000503,-0.95618,11.7745,109.5002,-322.21999999999997,-0.092499,-0.150773,-0.047951,-0.983063
639,7113.0,10.3113,153.19469999999998,-274.1832,-0.341455,0.048575,0.054512,0.937058,-5.63059999999999,115.01310000000001,-280.6874,-0.282217,0.061359,0.001674,-0.957385,11.7513,109.4266,-322.2989,-0.0932279999999999,-0.15028,-0.050559,-0.982939
640,7124.0,10.2257,153.1795,-274.2459,-0.341688,0.049588,0.054942,0.936895,-5.891,114.8465,-280.5414,-0.278593,0.058001,0.002845,-0.958652,11.7015,109.3704,-322.3956,-0.093641,-0.149738,-0.051625,-0.982927
641,7135.0,10.1448,153.16610000000003,-274.3095,-0.342151,0.050612,0.055276,0.936651,-6.1246,114.68849999999999,-280.3692,-0.275331,0.054622,0.004438,-0.959786,11.67579999999999,109.37380000000002,-322.4617,-0.094012,-0.148872,-0.048537,-0.98318
642,7146.0,10.062100000000001,153.14939999999999,-274.3724,-0.34246,0.051487,0.055455,0.93648,-6.3645,114.53150000000001,-280.2287,-0.272124,0.051336,0.0064,-0.960871,11.686499999999999,109.36709999999998,-322.5339,-0.093654,-0.147503,-0.042712,-0.983691
643,7157.0,9.9797,153.135,-274.4344,-0.342701,0.052273,0.055613,0.936339,-6.613099999999999,114.37379999999999,-280.0823,-0.2692969999999999,0.047966,0.008365,-0.961826,11.7073,109.36580000000001,-322.6068,-0.092463,-0.144982,-0.036168,-0.98444
644,7170.0,9.9071,153.1206,-274.4863,-0.342777,0.052925,0.055589,0.936276,-6.8373,114.2411,-279.93330000000003,-0.266866,0.044988,0.010251,-0.962629,11.74289999999999,109.3649,-322.6973,-0.090667,-0.1413839999999999,-0.029619,-0.985349
645,7179.0,9.831199999999999,153.106,-274.541,-0.342945,0.053389,0.055638,0.936185,-7.1129999999999995,114.1393,-279.82300000000004,-0.264461,0.042316,0.011563,-0.963398,11.80069999999999,109.35780000000001,-322.7589,-0.089425,-0.137952,-0.02478,-0.986082
646,7191.0,9.764000000000001,153.088,-274.5901,-0.342963,0.053821,0.055657,0.936153,-7.3248999999999995,114.01989999999999,-279.6822,-0.262021,0.039875,0.012614,-0.964156,11.8569,109.3687,-322.8319,-0.087951,-0.133563,-0.021348,-0.986899
647,7202.0,9.6991,153.0681,-274.62780000000004,-0.343156,0.054277,0.0558539999999999,0.936044,-7.532500000000001,113.90530000000001,-279.5646,-0.259552,0.038023,0.013325,-0.964888,11.9085,109.41069999999999,-322.8987,-0.088232,-0.129852,-0.020918,-0.987379
648,7213.0,9.6312,153.05100000000002,-274.6694,-0.34348,0.054612,0.0560809999999999,0.935892,-7.7162999999999995,113.8031,-279.4367,-0.257344,0.036261,0.0142259999999999,-0.965535,11.9363,109.4288,-322.9597,-0.089011,-0.126846,-0.020564,-0.987707
649,7224.0,9.572600000000001,153.0344,-274.6943,-0.343932,0.055111,0.05633,0.935682,-7.86,113.70819999999999,-279.3001,-0.255668,0.0349579999999999,0.015113,-0.966014,11.97609999999999,109.4725,-322.9594,-0.090945,-0.125495,-0.02167,-0.987679
650,7235.0,9.51,153.0181,-274.7133,-0.344433,0.055462,0.0566169999999999,0.93546,-8.0587,113.6457,-279.2328,-0.254139,0.0338399999999999,0.016203,-0.96644,11.968399999999999,109.52839999999999,-322.95889999999997,-0.093026,-0.125241,-0.023479,-0.987476
651,7246.0,9.4525,152.9976,-274.731,-0.34475,0.055781,0.05677,0.935314,-8.185599999999999,113.5826,-279.13579999999996,-0.252806,0.033037,0.017278,-0.966798,11.9485,109.5726,-322.949,-0.09472,-0.125791,-0.025516,-0.987195
652,7257.0,9.3961,152.9822,-274.7414,-0.345163,0.055909,0.056838,0.93515,-8.3288,113.529,-279.0664,-0.2514619999999999,0.032311,0.018441,-0.967152,11.9452,109.60780000000001,-322.9298,-0.095229,-0.126531,-0.024631,-0.987074
653,7269.0,9.341099999999999,152.9678,-274.7532,-0.34542,0.056086,0.056786,0.935048,-8.4301,113.47989999999999,-278.9886,-0.250169,0.031862,0.019392,-0.967484,11.928399999999991,109.62,-322.9095,-0.094857,-0.126737,-0.02374,-0.987105
