,delta_time_ms,delta_time_s,head_pos_x,head_pos_y,head_pos_z,head_rot_w,head_rot_x,head_rot_y,head_rot_z,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_w,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_w,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z
92,1314.3999999999778,2.619899999999916,-6.2078,151.5545,-267.38,-0.9967678,-0.04239834,0.06790119,0.006770943,-12.84069,127.8302,-291.2975,0.5382546,0.7238815,-0.4123991,0.1272981,13.45246,111.7561,-284.543,0.8564029,0.4486867,0.2150374,-0.1378885
93,1328.3999999999878,2.633899999999926,-6.207979,151.5244,-267.3886,-0.9968151,-0.04231646,0.06729028,0.006405996,-12.71567,127.8423,-291.41360000000003,0.5462109,0.7205888,-0.4015174,0.1455652,13.40653,111.598,-284.448,0.8595993,0.4442982,0.2122216,-0.136566
94,1341.9000000000096,2.647399999999948,-6.224465,151.5209,-267.3869,-0.9968628,-0.04216374,0.06667951,0.006371303,-12.68727,127.9217,-291.6177,0.5519117,0.7215545,-0.3878471,0.1559719,13.37295,111.496,-284.3536,0.8608342,0.440962,0.2128783,-0.1385632
95,1357.3000000000093,2.6627999999999474,-6.242251,151.518,-267.3806,-0.9969332,-0.04152132,0.06601426,0.006517635,-12.65531,128.155,-291.907,0.5567645,0.7247503,-0.3696552,0.1676465,13.33629,111.3789,-284.2516,0.8622177,0.4380927,0.2132746,-0.1384535
96,1369.8000000000548,2.675299999999993,-6.260443,151.51330000000002,-267.3707,-0.9970133,-0.04078037,0.06526923,0.006443419,-12.47369,128.4343,-292.0818,0.5620384,0.7291987,-0.3456378,0.1814293,13.30047,111.2618,-284.1526,0.8649373,0.433881,0.2127566,-0.1355188
97,1383.0000000000382,2.6884999999999764,-6.276511999999999,151.5038,-267.3594,-0.9970905,-0.04006352,0.06457317,0.005991352,-12.29759,128.6999,-292.2475,0.5667728,0.7326823,-0.3225201,0.1947461,13.26246,111.1437,-284.0539,0.8675129,0.4298535,0.2122293,-0.1326885
98,1397.400000000062,2.7029,-6.294739000000001,151.46980000000002,-267.3355,-0.9971804,-0.03896569,0.0638811,0.00567101,-12.21812,129.2624,-292.6545,0.5769622,0.7264355,-0.310663,0.20711,13.22486,111.0017,-283.9568,0.8688912,0.4266123,0.2141392,-0.1310508
99,1411.5000000000464,2.7169999999999845,-6.312394,151.44660000000002,-267.3133,-0.9972805,-0.03749196,0.06319028,0.005740436,-12.17756,130.2193,-292.766,0.5889212,0.7240993,-0.290647,0.2106572,13.20153,110.8332,-283.8129,0.8709531,0.4219403,0.2153002,-0.130587
100,1425.5000000000564,2.7309999999999945,-6.3377740000000005,151.4316,-267.2913,-0.9973647,-0.03623874,0.06253081,0.006350469,-12.13256,131.1293,-292.8757,0.6000419,0.7214706,-0.2709509,0.2145121,13.17613,110.66689999999998,-283.6718,0.8729553,0.4174104,0.216353,-0.1300351
101,1439.300000000003,2.744799999999941,-6.368100999999999,151.4285,-267.2614,-0.9974601,-0.03500205,0.06165738,0.006816541,-12.15205,132.1417,-293.4297,0.6090783,0.7251858,-0.2434765,0.2094003,13.10905,110.4304,-283.5095,0.8751416,0.4126896,0.2157326,-0.13143
102,1453.6000000000508,2.759099999999989,-6.395721,151.4063,-267.2336,-0.9975384,-0.03401701,0.06095351,0.006689397,-12.32225,132.8039,-293.9164,0.6189618,0.7239627,-0.2234427,0.2069729,13.00338,110.2247,-283.3726,0.8758687,0.4107136,0.2154092,-0.1332937
103,1467.300000000023,2.772799999999961,-6.416619,151.3727,-267.2029,-0.9976254,-0.0327101,0.06027101,0.006404459,-12.47714,133.4544,-294.3803,0.6282945,0.7223285,-0.2035583,0.2050649,12.90124,110.0224,-283.2369,0.8766509,0.408653,0.2151117,-0.134955
104,1480.9000000000196,2.786399999999958,-6.443429,151.3417,-267.1687,-0.9977161,-0.03087411,0.0597464,0.006304082,-12.60417,134.02700000000002,-294.9427,0.6455276,0.7076237,-0.1920478,0.2137296,12.77444,109.8611,-283.0694,0.8778908,0.4043439,0.2154473,-0.1392699
105,1495.0999999999794,2.8005999999999176,-6.467628,151.3247,-267.1337,-0.9978071,-0.02908889,0.0591827,0.005680219,-12.76939,134.4174,-295.1349,0.6729953,0.6800364,-0.1877969,0.2221716,12.64821,109.7303,-282.903,0.8814088,0.3960297,0.2134537,-0.1439324
106,1509.0000000000146,2.8144999999999527,-6.482029000000001,151.3245,-267.0973,-0.9978828,-0.02787919,0.05856077,0.004846741,-12.9252,134.8172,-295.33140000000003,0.6980889,0.6531013,-0.1823496,0.2299552,12.525430000000002,109.5971,-282.7391,0.884689,0.3880454,0.2115712,-0.1482699
107,1524.0999999999758,2.829599999999914,-6.490253999999999,151.3381,-267.0636,-0.9979423,-0.02719866,0.05794051,0.003788523,-13.18934,135.0532,-297.0486,0.7271627,0.6236814,-0.1701443,0.2308828,12.40835,109.5038,-282.6012,0.8885131,0.3780388,0.2109811,-0.152047
108,1537.10000000001,2.842599999999948,-6.488811999999999,151.34449999999998,-267.0348,-0.9979882,-0.02726473,0.05719834,0.002187937,-13.54407,135.1901,-298.1289,0.7582569,0.5876131,-0.1657936,0.228626,12.3479,109.397,-282.4732,0.8913851,0.3693182,0.21061,-0.1570994
109,1549.7000000000298,2.855199999999968,-6.484735,151.33950000000002,-267.0092,-0.9980078,-0.02763139,0.05670993,0.0009538786,-13.76349,135.3857,-299.7224,0.7786484,0.5638291,-0.1616643,0.2228635,12.28167,109.3447,-282.3981,0.8945656,0.3614877,0.2101918,-0.1577927
110,1564.4999999999527,2.869999999999891,-6.480122000000001,151.3331,-266.9853,-0.9980306,-0.02797433,0.05614595,0.0001624988,-13.97491,135.5967,-301.2448,0.7977979,0.5400267,-0.1568089,0.217487,12.21403,109.2869,-282.3195,0.8976106,0.3537948,0.2097382,-0.1585387
111,1579.1000000000395,2.8845999999999776,-6.474399999999999,151.3378,-266.96320000000003,-0.9980375,-0.02844493,0.05578642,2.470729e-05,-14.05659,135.5903,-302.2201,0.8115238,0.5253586,-0.1431148,0.2120044,12.16572,109.2431,-282.2772,0.899406,0.3499534,0.2105768,-0.155753
112,1592.200000000048,2.897699999999986,-6.497693,151.3236,-266.9465,-0.998025,-0.029316,0.0555592,0.0001592776,-14.17314,135.6419,-302.7008,0.8187903,0.5213786,-0.1294357,0.2024673,12.10079,109.2099,-282.2439,0.9015372,0.3493607,0.2095728,-0.145798
113,1606.4999999999827,2.911999999999921,-6.468308,151.3674,-266.9247,-0.9979954,-0.03055922,0.05541637,0.0005481816,-14.29055,135.7114,-303.2007,0.8262084,0.5162529,-0.1159309,0.1934498,12.03488,109.1722,-282.2061,0.9035966,0.3483824,0.2085717,-0.1365307
114,1621.7000000000326,2.9271999999999707,-6.464696,151.3741,-266.9105,-0.9979388,-0.0320382,0.05559654,0.0009359265,-14.34107,135.8328,-303.3277,0.8305742,0.5152529,-0.1082195,0.1815198,12.03282,109.1265,-282.1927,0.9048132,0.3444258,0.210446,-0.135634
115,1637.299999999982,2.94279999999992,-6.452107,151.3652,-266.8895,-0.9978871,-0.03298215,0.05596938,0.0009755311,-14.32376,135.9766,-303.8273,0.8385507,0.5067953,-0.09767443,0.1745021,11.99527,109.107,-282.1805,0.9073547,0.3392382,0.2101799,-0.1320957
116,1651.200000000018,2.956699999999956,-6.434226,151.3577,-266.8657,-0.9978532,-0.03330553,0.05638005,0.001062362,-14.3814,136.0386,-304.2706,0.8475201,0.497273,-0.08486027,0.1650086,12.03454,109.0689,-282.1501,0.9083962,0.3352033,0.2111864,-0.1336237
117,1664.9999999999636,2.9704999999999018,-6.423628000000001,151.3643,-266.8473,-0.9978128,-0.03345056,0.05700438,0.00114735,-14.44249,136.1096,-304.7258,0.856205,0.4873002,-0.07208005,0.1557436,12.06811,109.0286,-282.1172,0.9094803,0.3311575,0.2120914,-0.1348981
118,1678.499999999986,2.983999999999924,-6.413900999999999,151.3737,-266.8312,-0.9977552,-0.03391489,0.05773409,0.001141315,-14.26246,136.1868,-304.8397,0.8638067,0.4788584,-0.05336219,0.147258,12.08519,109.0287,-282.09810000000004,0.9102484,0.3283066,0.2123984,-0.1361966
119,1692.199999999957,2.9976999999998952,-6.402922,151.3772,-266.82030000000003,-0.997681,-0.03465796,0.05856762,0.001120864,-14.16705,136.2269,-304.751,0.8699163,0.4703918,-0.04334491,0.1417694,12.13936,109.0261,-282.0175,0.9101993,0.327362,0.2125009,-0.1386166
120,1706.500000000006,3.011999999999944,-6.390047,151.37480000000002,-266.80769999999995,-0.9976085,-0.03493531,0.05962986,0.00105044,-14.08181,136.2738,-304.6976,0.8759609,0.4615673,-0.0331867,0.1361861,12.1892,109.0203,-281.9381,0.9102436,0.3262329,0.2125938,-0.1408279
121,1720.8000000000538,3.026299999999992,-6.37151,151.37290000000002,-266.7921,-0.9975494,-0.03478192,0.06070226,0.0008522302,-13.97394,136.3614,-304.5495,0.8816272,0.4520608,-0.02859023,0.1325032,12.23935,109.0419,-281.8677,0.9112338,0.324169,0.2104666,-0.142377
122,1734.4000000000506,3.0398999999999887,-6.33601,151.3716,-266.764,-0.9974071,-0.03503522,0.06285624,0.0008145932,-13.9097,136.4584,-304.4445,0.8860667,0.4433879,-0.02972081,0.1319463,12.319,109.0486,-281.8166,0.9097539,0.3270699,0.2100154,-0.1458313
123,1758.199999999988,3.063699999999926,-6.329714999999999,151.3709,-266.7645,-0.9973208,-0.03527284,0.06406559,0.00165988,-13.79623,136.6557,-304.3098,0.8951905,0.4253856,-0.02947396,0.1296624,12.46478,109.0538,-281.7112,0.9072415,0.3316964,0.2091838,-0.1520929
124,1772.9000000000497,3.078399999999988,-6.3187,151.373,-266.7591,-0.9972597,-0.03527205,0.06500227,0.001925206,-13.69002,136.6666,-304.2447,0.8959324,0.4222139,-0.03125757,0.1344009,12.56708,109.0501,-281.67,0.9093432,0.3292338,0.2048834,-0.1507406
125,1786.6999999999962,3.0921999999999343,-6.309509,151.37279999999998,-266.7524,-0.9972064,-0.03541951,0.06573108,0.002116599,-13.5911,136.6848,-304.1948,0.8970203,0.4185107,-0.03246909,0.1383802,12.66493,109.0454,-281.6268,0.911218,0.3269657,0.2009476,-0.1496506
126,1800.3999999999678,3.105899999999906,-6.306005000000001,151.3725,-266.7458,-0.9971645,-0.03531485,0.06641466,0.002242066,-13.48988,136.7125,-304.1271,0.8968619,0.4175745,-0.03407913,0.1418059,12.7288,109.0423,-281.5909,0.9123149,0.326277,0.1965445,-0.1503166
127,1814.4999999999527,3.119999999999891,-6.30331,151.3679,-266.7409,-0.997131,-0.03527565,0.06692988,0.002403973,-13.45851,136.6958,-304.0286,0.8953572,0.4196815,-0.03661752,0.1444372,12.79486,109.0367,-281.5843,0.9121646,0.3266759,0.1939389,-0.1537086
128,1828.300000000013,3.133799999999951,-6.284976,151.3671,-266.7257,-0.9971027,-0.0352274,0.06736229,0.002759261,-13.4272,136.6856,-303.9418,0.8942258,0.4211062,-0.03874308,0.1467267,12.860269999999998,109.0306,-281.5742,0.9120183,0.3270101,0.1914494,-0.1569532
129,1841.8000000000347,3.147299999999973,-6.284927999999999,151.3613,-266.7186,-0.9970939,-0.03489471,0.06765524,0.002989365,-13.408919999999998,136.6751,-303.8296,0.8927318,0.4220855,-0.04415381,0.1514074,12.90882,109.0269,-281.5825,0.9146614,0.3248551,0.184177,-0.1547332
130,1855.9999999999945,3.1614999999999327,-6.287503,151.35590000000002,-266.714,-0.9970858,-0.03468625,0.06788839,0.002813529,-13.41999,136.62730000000002,-303.7407,0.8904033,0.4255291,-0.04925233,0.1538872,13.004650000000002,109.0302,-281.547,0.9157437,0.3249494,0.1811589,-0.1516669
131,1869.8000000000548,3.175299999999993,-6.290269,151.3538,-266.711,-0.9970773,-0.034573,0.06808492,0.002476992,-13.428399999999998,136.5855,-303.6587,0.8883459,0.4284261,-0.05391407,0.1561598,13.098109999999998,109.0327,-281.5113,0.9167432,0.325013,0.178229,-0.148939
132,1884.0000000000146,3.1894999999999527,-6.296015000000001,151.355,-266.70660000000004,-0.9970867,-0.03427363,0.06809947,0.002423469,-13.40482,136.5792,-303.6451,0.8878437,0.4290619,-0.05622238,0.1564558,13.19207,109.0765,-281.4723,0.9185865,0.3235354,0.1734127,-0.1464639
133,1898.0000000000246,3.2034999999999627,-6.304789,151.3498,-266.70410000000004,-0.9971025,-0.03408403,0.06795586,0.002635557,-13.41254,136.5983,-303.6404,0.8878689,0.4294754,-0.05662447,0.1550272,13.27659,109.1503,-281.4584,0.9191658,0.3220785,0.1720359,-0.1476591
134,1913.9000000000124,3.2193999999999505,-6.311107000000001,151.3423,-266.7018,-0.9971242,-0.03371754,0.0678133,0.002810027,-13.39425,136.632,-303.6253,0.8887236,0.4277022,-0.05562508,0.1553932,13.3182,109.1877,-281.4814,0.9211891,0.3190595,0.1677777,-0.1464999
135,1930.7000000000016,3.23619999999994,-6.322062000000001,151.3258,-266.6985,-0.99713,-0.03344696,0.06785734,0.002920465,-13.37606,136.6645,-303.61,0.8895524,0.4259508,-0.0547536,0.1557707,13.36156,109.2229,-281.501,0.9230903,0.3162025,0.1636355,-0.1454079
136,1952.5999999999613,3.2580999999998994,-6.330931,151.3182,-266.6928,-0.9971211,-0.03315171,0.06811687,0.003276601,-13.39474,136.69500000000002,-303.4687,0.890745,0.4247888,-0.05106804,0.1533618,13.48484,109.2824,-281.5738,0.9233369,0.3147817,0.1643818,-0.146082
137,1967.3999999999978,3.272899999999936,-6.336558,151.3117,-266.6834,-0.9971259,-0.03272246,0.06823081,0.003693949,-13.41163,136.68849999999998,-303.3945,0.888072,0.4289494,-0.05303821,0.1565807,13.48895,109.3251,-281.67080000000004,0.9246417,0.313013,0.1611056,-0.1452768
138,1986.4000000000028,3.291899999999941,-6.341289999999999,151.3091,-266.6731,-0.99711,-0.03223902,0.06866456,0.004191331,-13.43778,136.6709,-303.3325,0.8866547,0.4315994,-0.05289358,0.1573771,13.49146,109.3956,-281.7582,0.9240498,0.3132837,0.1608348,-0.1487195
139,1998.4000000000606,3.3038999999999987,-6.337392,151.2987,-266.6503,-0.9970666,-0.03183489,0.06940508,0.005276532,-13.43218,136.6691,-303.2153,0.884523,0.4355702,-0.05409834,0.1580224,13.50113,109.5038,-281.92,0.9233706,0.3145794,0.1565818,-0.1546239
140,2022.6999999999862,3.3281999999999243,-6.329906,151.2944,-266.6261,-0.9970017,-0.03135811,0.07051976,0.005583732,-13.42193,136.68419999999998,-302.9784,0.8834213,0.4409189,-0.05110124,0.1501533,13.59053,109.8003,-282.2126,0.9199789,0.3184842,0.149344,-0.1729248
141,2035.7999999999947,3.341299999999933,-6.331587,151.2871,-266.6042,-0.9969499,-0.03098466,0.07138489,0.005934534,-13.42981,136.7007,-302.90689999999995,0.8825364,0.4439672,-0.05131364,0.1462518,13.66444,110.0617,-282.5545,0.9153852,0.3237545,0.1409006,-0.1933906
142,2050.299999999993,3.355799999999931,-6.333494000000001,151.2804,-266.5793,-0.9969066,-0.03057807,0.07212318,0.006365187,-13.43949,136.7239,-302.8041,0.8813422,0.4480163,-0.05148983,0.140947,13.76824,110.4151,-283.0131,0.9085677,0.3303883,0.1293876,-0.220471
143,2064.100000000054,3.369599999999992,-6.341338,151.28289999999998,-266.5349,-0.9968485,-0.03027453,0.07302716,0.006605254,-13.48798,136.7173,-302.7347,0.8801078,0.4509385,-0.05270797,0.1388758,14.07589,110.8335,-283.2829,0.9059454,0.3339864,0.1215555,-0.2300879
144,2077.5999999999613,3.3830999999998994,-6.352127,151.2769,-266.5062,-0.9967891,-0.02999667,0.07394163,0.006667072,-13.50873,136.73059999999998,-302.6084,0.8789098,0.4526103,-0.05503616,0.1401161,14.09192,112.2665,-283.2623,0.9075193,0.3347359,0.1043132,-0.2312558
145,2091.70000000006,3.397199999999998,-6.366837,151.2827,-266.4752,-0.9967385,-0.02975954,0.07469702,0.006862287,-13.5518,136.7565,-302.4669,0.8783109,0.4539434,-0.05573493,0.1392803,14.13787,113.3982,-283.3504,0.9079225,0.3372783,0.08832976,-0.2326325
146,2105.699999999956,3.4111999999998943,-6.376684000000001,151.29379999999998,-266.4406,-0.9966971,-0.02962645,0.07533748,0.006453653,-13.592480000000002,136.7818,-302.3287,0.877713,0.4553118,-0.05637315,0.1383225,14.1856,114.4773,-283.4458,0.9078701,0.3397228,0.07292071,-0.2346123
147,2120.300000000043,3.425799999999981,-6.380594,151.3005,-266.4053,-0.9966521,-0.02995324,0.07584278,0.005934773,-13.63094,136.83339999999998,-302.3256,0.8769853,0.4555094,-0.0596332,0.1408969,14.49581,115.1694,-284.1513,0.9047497,0.3535699,0.04988247,-0.2322242
148,2133.6000000000013,3.4390999999999394,-6.389749,151.3091,-266.3682,-0.9966029,-0.03018054,0.07641846,0.005661917,-13.70549,136.854,-302.2634,0.8763737,0.4564177,-0.06170917,0.1408687,14.86636,115.849,-284.73060000000004,0.8948026,0.3685703,0.04078579,-0.2486382
149,2147.5000000000364,3.4529999999999745,-6.399822,151.3164,-266.331,-0.9965662,-0.03048517,0.07678763,0.005492236,-13.77662,136.8747,-302.19870000000003,0.8757604,0.4573719,-0.06366232,0.1407187,15.21887,116.522,-285.286,0.8847752,0.3825191,0.03156629,-0.2643022
150,2160.70000000002,3.466199999999958,-6.4094310000000005,151.3268,-266.2923,-0.996525,-0.03083389,0.07718881,0.005390898,-13.84585,136.8924,-302.2179,0.8744082,0.4593773,-0.06616849,0.1414376,15.28218,117.9008,-285.7431,0.8667122,0.4043386,0.03186709,-0.290353
151,2174.8999999999796,3.480399999999918,-6.414771,151.3396,-266.2488,-0.9965003,-0.03122734,0.07735392,0.005337381,-13.877339999999998,136.8927,-302.1908,0.8736327,0.4593724,-0.06885502,0.14492,15.39697,118.9151,-286.3117,0.8479291,0.4331609,0.03828144,-0.3031874
152,2188.70000000004,3.494199999999978,-6.418538,151.3467,-266.2029,-0.9964522,-0.03179164,0.07775876,0.005092817,-13.9094,136.89430000000002,-302.1601,0.872852,0.4594558,-0.07142195,0.148084,15.51579,119.9056,-286.8655,0.8288625,0.459941,0.04353493,-0.315509
153,2202.70000000005,3.508199999999988,-6.423521,151.3557,-266.153,-0.996408,-0.03223621,0.0781474,0.004985534,-13.86008,136.94580000000002,-302.19,0.8732095,0.4570834,-0.07262111,0.1526637,15.75403,120.93959999999998,-287.85020000000003,0.8016776,0.5050736,0.05550128,-0.3148546
154,2216.3000000000466,3.5217999999999847,-6.424236,151.3739,-266.1051,-0.9963812,-0.03285309,0.07822801,0.005066971,-13.87038,136.9901,-302.193,0.8745486,0.4550851,-0.07103342,0.1517126,15.66591,122.2673,-288.09619999999995,0.7832257,0.5353852,0.06129262,-0.3101026
155,2230.4000000000315,3.5358999999999696,-6.422269,151.396,-266.0622,-0.9963492,-0.03370395,0.07827819,0.004977922,-13.86356,137.0601,-302.23490000000004,0.8761353,0.4523191,-0.06960091,0.1514925,15.87288,123.4979,-288.7979,0.7662749,0.561843,0.06864309,-0.3040449
156,2244.5000000000164,3.5499999999999545,-6.418216,151.4212,-266.0204,-0.9963134,-0.03473313,0.07830318,0.004668937,-13.858960000000002,137.12709999999998,-302.2711,0.8775793,0.44976,-0.06834668,0.1513249,16.07733,124.7035,-289.4854,0.7486967,0.5870184,0.07526618,-0.2986601
157,2258.199999999988,3.563699999999926,-6.417203000000001,151.435,-265.97270000000003,-0.996289,-0.03563195,0.07822931,0.004341197,-13.86069,137.1842,-302.2795,0.8799716,0.4464083,-0.06441161,0.1490662,16.18675,125.9027,-289.7518,0.7445594,0.5943422,0.07451651,-0.2946795
158,2273.0999999999995,3.5785999999999376,-6.417501000000001,151.4333,-265.92470000000003,-0.9962846,-0.03638278,0.07794389,0.004245255,-13.84218,137.2642,-302.2769,0.8830218,0.4397167,-0.06290272,0.1515418,16.632849999999998,127.0899,-290.8884,0.7291796,0.6213809,0.07195103,-0.2774996
159,2285.8999999999696,3.591399999999908,-6.427740999999999,151.441,-265.8737,-0.9962912,-0.03659498,0.07773989,0.004598173,-13.82573,137.3417,-302.2732,0.8858453,0.433381,-0.06150523,0.1538703,17.06363,128.2638,-291.991,0.7128452,0.6471104,0.06950229,-0.2612838
160,2298.9999999999777,3.604499999999916,-6.43177,151.4639,-265.8295,-0.996294,-0.03717676,0.07741624,0.00478504,-13.84735,137.4006,-302.192,0.8875649,0.4305909,-0.05816466,0.1530909,16.887079999999997,129.69809999999998,-291.9153,0.7012571,0.6700385,0.05864987,-0.2363195
161,2313.8000000000147,3.619299999999953,-6.4201,151.4944,-265.7772,-0.9962961,-0.03824527,0.07690085,0.004214612,-13.8418,137.4376,-302.1185,0.8901212,0.4247762,-0.05505243,0.1556233,17.756069999999998,130.76909999999998,-293.227,0.6918104,0.6922961,0.03482333,-0.2022667
162,2327.8999999999996,3.633399999999938,-6.40347,151.52790000000002,-265.7287,-0.9962929,-0.03912711,0.07655191,0.003055615,-13.83681,137.4757,-302.0487,0.8925455,0.4191264,-0.05211362,0.1580504,18.58939,131.8388,-294.5057,0.6802996,0.7129153,0.01244715,-0.1696737
163,2341.3000000000466,3.6467999999999847,-6.383193,151.5475,-265.6762,-0.9962856,-0.03999219,0.07624514,0.001557664,-13.84186,137.48510000000002,-301.9671,0.8946223,0.4158771,-0.04946089,0.155726,18.68942,132.7489,-294.8494,0.6743064,0.7255803,-0.003371149,-0.1372327
164,2355.699999999956,3.6611999999998943,-6.367171000000001,151.54510000000002,-265.6195,-0.9962899,-0.04060942,0.07587235,0.0008764658,-13.80728,137.4913,-301.9194,0.8963599,0.4115021,-0.04776546,0.1578718,18.79287,133.8462,-295.2987,0.6897652,0.7087801,-0.005824,-0.1477192
165,2369.5000000000164,3.6749999999999545,-6.35525,151.5369,-265.5707,-0.9963193,-0.04062236,0.07547355,0.001240105,-13.8021,137.4991,-301.8607,0.8980407,0.4094141,-0.04466426,0.1546224,19.21902,134.8041,-295.6639,0.7161665,0.6815637,-0.007169694,-0.1500834
166,2383.4000000000515,3.6888999999999896,-6.350588999999999,151.5418,-265.51800000000003,-0.9963597,-0.0402865,0.07510767,0.001792618,-13.797209999999998,137.509,-301.80310000000003,0.8996977,0.407199,-0.04165801,0.1516498,19.64878,135.76729999999998,-296.06080000000003,0.739226,0.6562128,-0.008987248,-0.1511585
167,2396.8999999999596,3.7023999999998978,-6.3458440000000005,151.5548,-265.4738,-0.9963894,-0.04011958,0.07479223,0.00215034,-13.72428,137.5146,-301.7386,0.9007307,0.405037,-0.03947735,0.1518909,20.57149,136.70960000000002,-297.6741,0.7636405,0.6254504,0.002495408,-0.1601835
168,2411.200000000008,3.716699999999946,-6.343043,151.5745,-265.43420000000003,-0.996394,-0.04046472,0.07453826,0.002355871,-13.68595,137.5079,-301.6714,0.9019237,0.4020855,-0.03922197,0.1527179,20.82519,137.4237,-298.37699999999995,0.7813708,0.603359,0.0110223,-0.1590476
169,2425.200000000018,3.730699999999956,-6.343126000000001,151.5908,-265.404,-0.9963779,-0.04121367,0.0743499,0.002150403,-13.64961,137.5034,-301.6054,0.9031327,0.3991096,-0.03885117,0.1534712,21.09129,138.15470000000002,-299.0818,0.7974885,0.5821618,0.01864964,-0.1573271
170,2439.7999999999906,3.745299999999929,-6.34079,151.5979,-265.3775,-0.9963706,-0.04182991,0.07411093,0.001857157,-13.625799999999998,137.4777,-301.5287,0.904839,0.3963432,-0.03779703,0.1508308,21.54889,138.9002,-299.929,0.8169266,0.5579914,0.02695966,-0.1433512
171,2453.800000000001,3.7592999999999392,-6.34706,151.6108,-265.3532,-0.9963592,-0.04242826,0.07392047,0.002001376,-13.65073,137.48739999999998,-301.5214,0.9066623,0.3923452,-0.03961048,0.1498658,21.81935,139.2973,-300.5462,0.8350838,0.5343782,0.02369168,-0.1285053
172,2467.399999999998,3.772899999999936,-6.359065,151.6248,-265.33820000000003,-0.9963432,-0.04317959,0.07368991,0.002354581,-13.67313,137.4974,-301.5112,0.9084401,0.3883927,-0.04121414,0.1489603,22.09695,139.724,-301.1701,0.851662,0.5111092,0.02060157,-0.114083
173,2479.4000000000547,3.784899999999993,-6.377149,151.63649999999998,-265.3233,-0.9963219,-0.04391241,0.07352072,0.003048288,-13.62841,137.4883,-301.5047,0.908702,0.3872106,-0.04044935,0.15064,22.10183,140.2938,-301.5235,0.8737592,0.4747512,0.01225412,-0.1049093
174,2494.299999999953,3.799799999999891,-6.400502,151.6372,-265.3148,-0.9962943,-0.04460562,0.07343145,0.003988727,-13.64875,137.4679,-301.54580000000004,0.9091877,0.3849511,-0.04251626,0.1529144,21.92356,140.7828,-301.61850000000004,0.8973157,0.4291629,-0.007802516,-0.1028722
175,2508.199999999988,3.813699999999926,-6.435132,151.6285,-265.3016,-0.9962919,-0.04466614,0.07340357,0.004401824,-13.66765,137.4495,-301.5822,0.9097291,0.3826085,-0.04442602,0.1550163,21.77689,141.2856,-301.74940000000004,0.917403,0.3842685,-0.02659488,-0.1000111
176,2521.7999999999847,3.827299999999923,-6.453419,151.63819999999998,-265.2763,-0.9962867,-0.04445632,0.07362545,0.003967817,-13.673940000000002,137.4868,-301.64840000000004,0.9103122,0.3803532,-0.04462215,0.1570739,21.55481,141.689,-301.6874,0.9334211,0.343512,-0.04249984,-0.09443612
177,2536.299999999983,3.841799999999921,-6.491745,151.6276,-265.272,-0.9962794,-0.04432196,0.0738412,0.003256932,-13.71942,137.5042,-301.6952,0.9108486,0.3780346,-0.04568225,0.159242,21.44884,141.8257,-301.7187,0.9400384,0.3233447,-0.05096722,-0.09580456
178,2549.8999999999796,3.855399999999918,-6.5464850000000006,151.6248,-265.29,-0.9962631,-0.04448247,0.07399076,0.00252012,-13.76232,137.5207,-301.7386,0.9114135,0.3756658,-0.04670608,0.161305,21.35842,141.99349999999998,-301.7769,0.9464355,0.3023557,-0.05939889,-0.09650303
179,2563.8999999999896,3.869399999999928,-6.580639000000001,151.6172,-265.2971,-0.996236,-0.04494137,0.07409608,0.001990743,-13.716919999999998,137.5552,-301.777,0.9120735,0.3738151,-0.04279009,0.1629516,21.2438,141.89860000000002,-301.7762,0.9441096,0.3064714,-0.05878198,-0.1061936
180,2577.499999999987,3.882999999999925,-6.613243000000001,151.6079,-265.3037,-0.9962494,-0.0451315,0.07381079,0.00151782,-13.74592,137.5562,-301.7991,0.912629,0.3729478,-0.04196441,0.1620408,21.15924,141.66129999999998,-301.6731,0.9351456,0.3278187,-0.05521756,-0.122428
181,2591.70000000006,3.897199999999998,-6.64252,151.6013,-265.3096,-0.996291,-0.04491438,0.0733948,0.0004141792,-13.77118,137.4863,-301.8046,0.9124905,0.3726251,-0.04220966,0.1634932,21.02309,141.4137,-301.5171,0.9190102,0.3658577,-0.05336457,-0.1368237
182,2605.699999999956,3.9111999999998943,-6.672037,151.5945,-265.3224,-0.9963235,-0.04513887,0.07281363,-0.0001904415,-13.79598,137.4209,-301.8106,0.912412,0.3721549,-0.04246897,0.1649284,20.897170000000003,141.20440000000002,-301.38620000000003,0.9029334,0.3994232,-0.05203065,-0.1498846
183,2619.199999999978,3.924699999999916,-6.693387,151.5949,-265.3288,-0.9963878,-0.0449184,0.07206085,-0.0009257002,-13.846149999999998,137.388,-301.8391,0.9119208,0.3738889,-0.04286677,0.1636148,20.74724,140.9679,-301.226,0.8837285,0.437195,-0.05427685,-0.1579193
184,2634.1999999999657,3.939699999999904,-6.702626,151.5927,-265.3428,-0.9964482,-0.04490192,0.07121699,-0.0017853,-13.86067,137.3493,-301.8334,0.9107345,0.3757592,-0.04291388,0.1659102,20.54407,140.5036,-300.9429,0.8529575,0.4909444,-0.05532643,-0.1684522
