delta_time_ms,delta_time_s,head_pos_x,head_pos_y,head_pos_z,head_rot_w,head_rot_x,head_rot_y,head_rot_z,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_w,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_w,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z
396.6999999998961,0.3966999999998961,-4.878056,151.2545,-268.93030000000005,-0.9974591,-0.0281646,0.05965485,0.02689843,,,,,,,,,,,,,,
411.3999999999578,0.4113999999999578,-4.984605,151.20510000000002,-268.91729999999995,-0.9976091,-0.02657644,0.05816137,0.02620949,,,,,,,,,,,,,,
424.1999999999279,0.4241999999999279,-5.043876,151.19469999999998,-268.8931,-0.9977663,-0.0250087,0.05638748,0.02564166,,,,,,,,,,,,,,
439.0999999999394,0.4390999999999394,-5.109036,151.191,-268.8637,-0.9979336,-0.02353122,0.05428072,0.02506849,,,,,,,,,,,,,,
452.2999999999229,0.4522999999999229,-5.178356,151.1835,-268.82980000000003,-0.9980993,-0.02205476,0.05211097,0.0244108,,,,,,,,,,,,,,
465.6999999999698,0.4656999999999698,-5.245113,151.1771,-268.7923,-0.9982722,-0.02067514,0.04967648,0.0236084,,,,,,,,,,,,,,
481.4999999999827,0.4814999999999827,-5.314076,151.1662,-268.75260000000003,-0.9984413,-0.01921543,0.04724367,0.02266861,-4.920053,151.22150000000002,-268.9205,0.6635299,0.0006434917,-0.747223,-0.03722191,,,,,,,
495.1999999999543,0.4951999999999543,-5.374515,151.1487,-268.71160000000003,-0.9986022,-0.01803121,0.04464895,0.02179763,-16.22734,105.2387,-284.8689,0.9663211,0.0475259,-0.0009431243,0.252911,,,,,,,
508.99999999990087,0.5089999999999009,-5.440879,151.1416,-268.6692,-0.9987535,-0.01659199,0.04199988,0.02126091,-16.22734,105.2387,-284.8689,0.9663211,0.0475259,-0.0009431243,0.252911,,,,,,,
521.8999999999596,0.5218999999999596,-5.505979,151.1233,-268.6239,-0.9988911,-0.01562193,0.03933819,0.02061447,-15.64978,105.80590000000001,-286.16519999999997,0.9786128,0.07913023,0.009962559,0.189621,,,,,,,
535.8999999999696,0.5358999999999696,-5.564642,151.1011,-268.5729,-0.9990066,-0.01462093,0.03683714,0.02037819,-15.268019999999998,107.5659,-288.4328,0.969386,0.1579353,0.006541163,0.1878947,,,,,,,
550.7999999999811,0.5507999999999811,-5.619836,151.0913,-268.5211,-0.9991099,-0.01331602,0.03445114,0.02038124,-14.90835,109.22449999999999,-290.5695,0.955196,0.2308802,0.003305763,0.1851592,,,,,,,
565.8999999999423,0.5658999999999423,-5.668211,151.09269999999998,-268.46999999999997,-0.999195,-0.01253658,0.03243611,0.02000044,-14.70901,112.6382,-291.12,0.927627,0.3083873,-0.01838818,0.2099222,,,,,,,
577.5999999999613,0.5775999999999613,-5.7241800000000005,151.0999,-268.4244,-0.9992611,-0.01211566,0.03050862,0.01999317,-14.555969999999999,115.9483,-291.2259,0.8965339,0.3780313,-0.04231662,0.2269991,,,,,,,
591.799999999921,0.5917999999999211,-5.768776,151.10459999999998,-268.38329999999996,-0.9993224,-0.01232871,0.02861671,0.01959078,-14.40325,119.1018,-291.3783,0.861173,0.4426802,-0.06448224,0.2413654,,,,,,,
605.899999999906,0.605899999999906,-5.81013,151.1132,-268.3344,-0.999383,-0.01226911,0.02711268,0.0186554,-14.46838,120.4366,-292.03540000000004,0.8272381,0.4958548,-0.0854497,0.2500071,,,,,,,
620.0999999999794,0.6200999999999794,-5.8390379999999995,151.1131,-268.2907,-0.9994392,-0.01247392,0.02576873,0.01737234,-14.493329999999998,122.1371,-292.85990000000004,0.7903869,0.5482336,-0.1056239,0.2521352,,,,,,,
634.3999999999141,0.6343999999999141,-5.859756,151.10660000000001,-268.2451,-0.9994884,-0.01264332,0.02458692,0.01608215,-14.480290000000002,123.4656,-293.68080000000003,0.7541586,0.5984158,-0.1199169,0.2424114,,,,,,,
647.199999999998,0.647199999999998,-5.878282,151.1032,-268.2025,-0.9995198,-0.01258948,0.02395703,0.01509148,-14.460210000000002,124.8134,-294.4897,0.7151999,0.6455114,-0.1334218,0.2323853,,,,,,,
660.6999999999061,0.6606999999999061,-5.88944,151.1018,-268.1622,-0.9995416,-0.01272996,0.02337959,0.01441846,-14.34193,126.53080000000001,-295.1191,0.6946396,0.6676812,-0.1404193,0.2279472,,,,,,,
675.7999999999811,0.6757999999999811,-5.9005019999999995,151.1065,-268.1178,-0.9995477,-0.01279227,0.02327242,0.01411386,-14.18509,127.81389999999999,-295.51120000000003,0.6863729,0.6767769,-0.1434624,0.2242409,,,,,,,
689.6999999999025,0.6896999999999025,-5.915391,151.10809999999998,-268.079,-0.9995442,-0.01305408,0.0233361,0.01401852,-14.031769999999998,129.1119,-295.9196,0.676151,0.6874926,-0.146904,0.2204383,,,,,,,
703.2999999998992,0.7032999999998992,-5.926096,151.1106,-268.0396,-0.9995345,-0.01321208,0.02355931,0.01418552,-13.73777,130.4807,-296.3791,0.6771499,0.6886832,-0.1414507,0.2171986,,,,,,,
716.799999999921,0.7167999999999211,-5.938899999999999,151.1182,-268.005,-0.9995095,-0.01317698,0.02444027,0.01448773,-13.70268,131.4265,-296.70619999999997,0.6871214,0.681104,-0.1374772,0.2122774,,,,,,,
730.5999999999813,0.7305999999999813,-5.940628,151.1328,-267.9712,-0.9994833,-0.01356998,0.02515889,0.014705,-13.66252,132.4017,-297.0476,0.6947022,0.6755621,-0.1341785,0.2073668,,,,,,,
745.1999999999543,0.7451999999999543,-5.942094,151.1444,-267.94190000000003,-0.9994509,-0.01401463,0.0262114,0.01464817,-13.474639999999999,133.4309,-297.1807,0.7104026,0.6617458,-0.1267264,0.2033741,,,,,,,
759.7999999999274,0.7597999999999274,-5.933964,151.1452,-267.9042,-0.9994305,-0.0142063,0.02728026,0.01388117,-13.53337,134.0575,-297.6971,0.7402772,0.6267139,-0.1292297,0.2062018,,,,,,,
772.199999999998,0.772199999999998,-5.92221,151.1257,-267.8623,-0.9994139,-0.01402517,0.02847828,0.01280904,-13.58293,134.7224,-298.21070000000003,0.7660742,0.5937176,-0.1315057,0.2081732,,,,,,,
785.6999999999061,0.7856999999999061,-5.905151,151.103,-267.8198,-0.9994007,-0.01310543,0.02965934,0.01211842,-13.68186,135.0627,-299.5308,0.7818295,0.5697585,-0.1405542,0.2106242,,,,,,,
800.899999999956,0.800899999999956,-5.885959000000001,151.1018,-267.7785,-0.9993764,-0.01197933,0.03116506,0.0114985,-14.035449999999999,135.1489,-300.91790000000003,0.7880303,0.5612369,-0.151641,0.2025501,,,,,,,
814.6999999999025,0.8146999999999025,-5.864859,151.1214,-267.74719999999996,-0.99934,-0.0118011,0.03264053,0.01072121,-14.36468,135.293,-302.2502,0.7938442,0.5527747,-0.1621164,0.1948584,,,,,,,
829.0999999999258,0.8290999999999258,-5.837345,151.14350000000002,-267.7184,-0.9992859,-0.01257408,0.03423568,0.009877488,-14.43645,135.4973,-303.0342,0.7987673,0.5442962,-0.1690033,0.1927442,,,,,,,
841.4999999999964,0.8414999999999964,-5.806887000000001,151.15019999999998,-267.6974,-0.99922,-0.01356911,0.03589801,0.009314869,-14.396139999999999,135.51409999999998,-303.5336,0.8027201,0.5394987,-0.1670897,0.1914752,,,,,,,
