delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,head_rot_w,left_hand_rot_w,right_hand_rot_w
10346.436,-16.123,176.276,-15.802,-0.032391119789944856,-0.04664062817236017,0.04060679457190712,-42.37,95.852,1.826,0.404143960611377,0.00914711429008791,0.4629682033521278,-31.115,80.956,-6.121,-0.09076198463646995,0.6843997277977145,-0.4759600179347366,0.9975603016344605,0.7888247156919062,0.5448131203108355
10360.352,-16.295,176.425,-15.822,-0.0415317147814467,-0.0352845815201234,0.032934671029720884,-46.518,98.76,4.647,0.33290527620534544,0.12383811602238151,0.3899585886301151,-27.228,80.761,-11.276,0.012279001138992385,0.6971838827815336,-0.4837798473490999,0.9979706520827285,0.8495707723599478,0.5289053970414511
10374.268,-16.444,176.554,-15.805,-0.03651324718134647,-0.03126326588262725,0.02160413941148486,-51.2,102.504,7.967,0.21871282999038053,0.1780456510993945,0.2776239899239439,-21.44,83.437,-11.959,0.296752111272277,0.6673157592928373,-0.48098189413288117,0.9986103605245217,0.9183623273746052,0.48506110890403886
10388.184,-16.597,176.702,-15.819,-0.028720052080279234,-0.030468630306367768,0.015484886677240822,-55.697,105.982,10.277,0.13615080225137494,0.17939964122601093,0.19882808861664172,-19.192,85.391,-12.634,0.47064604814430067,0.6046314578946373,-0.5656946813649044,0.9990030227483562,0.9538061223075361,0.3047993191688873
10402.1,-16.804,176.867,-15.856,-0.020524658238720357,-0.03311069494340218,0.012655506932381386,-60.311,109.896,12.106,0.03616164746259528,0.18372218945358695,0.10813469064741302,-17.319,88.563,-12.009,0.31619648214469015,0.674233455803119,-0.472138553937421,0.9991607770668508,0.976342860389607,0.47171412703139093
10416.016,-17.034,176.995,-15.94,-0.020162509317817434,-0.03689963198739981,0.015859292903380597,-64.525,113.914,13.146,-0.04889671159624502,0.17070449783263872,0.04106578605895987,-15.348,91.914,-10.528,0.12834764751199268,0.7061481043068978,-0.39087764524905433,0.9989896762258398,0.9832510804622285,0.5762780601467197
10430.176,-17.243,177.099,-16.057,-0.024088615852679608,-0.03820983974850205,0.021524502782430302,-68.21,117.723,13.926,-0.11485889998642224,0.1389744739341063,-0.004590714178982472,-13.619,94.783,-9.689,0.23247916371468344,0.6992041162859431,-0.3914410554994674,0.9987474367990464,0.9836017761431575,0.5512176904606543
10443.848,-17.394,177.182,-16.203,-0.03169594033147717,-0.03386438871440309,0.02822736903670298,-71.376,121.585,14.532,-0.150067826383431,0.09917877223520426,-0.020247680187469506,-11.294,98.204,-8.425,0.356767410325991,0.6665255314231552,-0.4337901006716943,0.9985248049902261,0.9834801726875311,0.4901906562242979
10457.764,-17.452,177.245,-16.368,-0.038431501031988426,-0.02541587768645337,0.033065862166960655,-74.254,125.395,15.279,-0.16155939116911672,0.04691608752862343,-0.019160280612093083,-8.164,100.891,-6.98,0.28826416635177204,0.6836227236735821,-0.3768110241191268,0.9983905556689782,0.9855609202393004,0.5545964245980368
10471.924,-17.431,177.29,-16.552,-0.04160211017615342,-0.01526396340059542,0.03695151985357146,-76.796,129.195,16.275,-0.15448714829635807,-0.027825250063258505,-0.009555142722746825,-4.641,103.372,-4.618,-0.1332959520878192,0.6835617670937546,-0.2789994749679439,0.9983340428086722,0.9875566696234318,0.6611616993537036
10485.84,-17.335,177.345,-16.731,-0.0407182322152371,-0.0077756323473909365,0.039760660029767914,-79.384,133.027,17.626,-0.14438598564695646,-0.13884077784794957,-0.0016751558795238056,-0.557,105.513,-2.016,-0.2055363000478471,0.5954568386762945,0.3359090998763643,0.9983489645514045,0.9797311464928082,0.7002507117144011
10499.756,-17.212,177.499,-16.859,-0.04023079499194795,-0.005010199496633578,0.03829317168980048,-82.452,136.892,18.745,-0.1959485917246693,-0.28466818995147175,0.08878000135255647,4.064,107.925,0.532,-0.4238275178247336,0.36010283287873723,0.5014912716731347,0.9984437961333905,0.9341767939692743,0.6627236900269189
10513.428,-17.117,177.736,-16.952,-0.04202669677562199,-0.0040646888463742575,0.03619103969909653,-85.272,140.361,18.434,-0.38372251328466145,-0.33995411712239776,0.33641618310045796,8.817,110.622,2.215,-0.48133648733205747,0.15730676971637853,0.5440488490359766,0.9984525245139152,0.7899445441283539,0.6690146605470343
10527.344,-17.021,177.975,-17.021,-0.048758414454627405,-0.0030518783390245854,0.031183072745846276,-85.298,143.828,16.889,-0.6296732360708295,0.03378469009788748,0.59371423936309,14.181,113.852,2.846,-0.4793045754797842,-0.01997178835968974,0.5308976262590264,0.9983190467143267,0.4998735964907397,0.6985813925566519
10541.26,-16.927,178.124,-17.087,-0.05632546337657744,-0.0002711624111233651,0.02571104891147508,-81.94,147.233,14.93,-0.6034027738755207,0.3232539168561682,0.562793666157875,19.27,117.261,2.648,-0.44604548149491363,-0.13258770473062087,0.4910019588679708,0.9980813146283385,0.4633306454887819,0.7364652098911746
10555.176,-16.845,178.194,-17.165,-0.06290110657946811,0.003800193389153309,0.02276596074412865,-77.096,149.104,13.19,-0.6856416815319564,-0.0002539597843008168,0.6778410230119684,24.252,120.34,2.097,-0.40906319953065523,-0.17514334347604482,0.45654771521534926,0.9977528353017494,0.2653807972942796,0.7704260456120496
10569.58,-16.786,178.193,-17.239,-0.067717404044485,0.00660570022067704,0.01996932530485055,-72.523,149.421,11.833,0.44778014787354514,0.493338170502833,-0.5053796149242505,29.613,123.153,1.245,-0.3152866125675642,-0.2702582482390832,0.36837273839048135,0.9974828038422213,0.5483628666442322,0.8317790312367286
10583.252,-16.759,178.124,-17.316,-0.07149576615107604,0.009507334945336284,0.01804919116915111,-68.644,148.727,11.026,0.1775126253200203,0.5843295709306358,-0.4408621015230519,34.848,125.968,1.168,-0.12158330060800328,-0.3598557526631867,0.1837509928969188,0.997232266176164,0.657790869371635,0.906618393205141
10597.656,-16.744,178.044,-17.404,-0.0733406593841842,0.011557818284442328,0.01739112656572608,-65.273,147.757,10.731,0.07523435520420574,0.525650609450804,-0.5338824154128293,40.114,129.061,1.439,0.05294908917006733,-0.3306220706948511,0.032709978575033924,0.997088317670191,0.6580279592038388,0.9417088178556734
10611.084,-16.73,177.922,-17.49,-0.07408562812816068,0.014116816045554795,0.01867125563224434,-61.558,146.018,11.169,0.07959774426675559,0.4199167120159327,-0.6148438194851948,45.657,132.412,1.99,0.15682903953367977,-0.2308919327143214,-0.01899747121577829,0.9969771408727018,0.6627980323735351,0.9600690932707887
10625.0,-16.699,177.803,-17.56,-0.07174254315898575,0.017401630893599796,0.01985343416380932,-57.604,143.69,12.348,0.12647088089796138,0.31151859005934257,-0.6478282584263767,51.496,136.159,2.367,0.18505713379686065,-0.11178764573255788,0.042619088856754944,0.997073734432528,0.6835786947503415,0.9754183680644335
10638.916,-16.644,177.734,-17.609,-0.06959870574642413,0.019159551858480704,0.019443876385567545,-53.848,141.538,13.642,0.17224271911593192,0.22408836359033515,-0.6525851664616835,56.971,140.316,2.214,0.22091160588822956,0.0012788495507404171,0.09950655161849736,0.9972015179501622,0.7030287700579065,0.9702035214905712
10652.588,-16.546,177.689,-17.64,-0.06455267398387844,0.02044484534693013,0.018348655495200334,-49.987,138.571,15.735,0.23024778346730979,0.08458405519964807,-0.6241208316491443,62.11,145.358,1.553,0.2765992560168109,0.1259660864527077,0.16069531664091438,0.9975361083298135,0.7418252377183955,0.9390433492892711
10666.992,-16.408,177.64,-17.673,-0.05753030528579399,0.020650020287312366,0.017703395142956643,-46.054,134.723,17.858,0.2134415866718256,-0.08565941882369316,-0.5494627168631933,66.829,150.973,0.035,0.3648700883732857,0.22117500329341608,0.2753287833226321,0.9979731611803341,0.803240857914436,0.8614786692673866
