Unnamed: 0,delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,left_hand_rot_w,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,right_hand_rot_w
6179,3643.0000000000073,45.5735,153.8594,-266.0722,-0.349151,-0.299003,-0.03436,0.887418,30.2238,138.5852,-289.0902,-0.48023,0.403282,0.259326,-0.734502,76.9195,111.77,-291.0827,-0.065968,0.1812369999999999,0.127662,-0.972884
6180,3654.0000000000073,45.7677,153.8834,-266.1231,-0.348934,-0.297255,-0.033608,0.8881190000000001,30.323,138.5764,-289.0472,-0.47946,0.40152,0.260905,-0.73541,76.91789999999999,111.4657,-291.5722,-0.0588399999999999,0.175315,0.125846,-0.974662
6181,3665.0000000000073,45.9572,153.9079,-266.1662,-0.348848,-0.295461,-0.032786,0.888782,30.4258,138.5602,-288.9816,-0.478853,0.4001929999999999,0.263466,-0.7356159999999999,76.8291,111.1689,-291.9925,-0.049878,0.1665029999999999,0.11742,-0.977753
6182,3676.0000000000073,46.13609999999999,153.9322,-266.2051,-0.348672,-0.293668,-0.032082,0.8894709999999999,30.5121,138.5393,-288.9305,-0.478149,0.398925,0.265504,-0.736031,76.7587,110.8658,-292.37890000000004,-0.040004,0.161019,0.111686,-0.979795
6183,3687.0000000000073,46.3111,153.95450000000002,-266.244,-0.348599,-0.291932,-0.031407,0.8900950000000001,30.5958,138.5163,-288.85450000000003,-0.477538,0.398051,0.267629,-0.7361300000000001,76.7444,110.5525,-292.7421,-0.030664,0.158306,0.110702,-0.980686
6184,3698.0000000000073,46.4765,153.97289999999998,-266.29330000000004,-0.3483739999999999,-0.290134,-0.030788,0.890792,30.665,138.4939,-288.7865,-0.476943,0.396992,0.269634,-0.736356,76.829,110.2519,-293.03970000000004,-0.022088,0.162665,0.1193,-0.979194
6185,3709.0000000000073,46.6387,153.9908,-266.33270000000005,-0.348159,-0.2883219999999999,-0.030182,0.8914850000000001,30.725,138.4684,-288.7119,-0.476155,0.395993,0.272203,-0.736459,76.9879,109.9662,-293.2517,-0.0154759999999999,0.17029,0.135702,-0.975883
6186,3720.0000000000073,46.7852,154.0079,-266.373,-0.348233,-0.286317,-0.029432,0.892127,30.78619999999999,138.4479,-288.647,-0.4753199999999999,0.394582,0.2745849999999999,-0.736871,77.11819999999999,109.7025,-293.4323,-0.009687,0.176469,0.152688,-0.972343
6187,3731.0000000000073,46.9261,154.0226,-266.4207,-0.348254,-0.284071,-0.028622,0.892863,30.8086,138.4178,-288.5921,-0.474091,0.392605,0.277028,-0.737804,77.192,109.4368,-293.6394,-0.003155,0.17898,0.1668599999999999,-0.969595
6188,3742.0000000000073,47.0655,154.0385,-266.4511,-0.348489,-0.281796,-0.02755,0.893525,30.84989999999999,138.3976,-288.542,-0.4727369999999999,0.39059,0.279328,-0.738874,77.2485,109.1751,-293.8551,0.004878,0.179377,0.178146,-0.967504
6189,3754.0000000000073,47.192,154.0527,-266.48080000000004,-0.348777,-0.279323,-0.026381,0.894225,30.865,138.38049999999998,-288.4886,-0.471109,0.388252,0.281167,-0.740448,77.22710000000001,108.9361,-294.048,0.014145,0.176554,0.184744,-0.966695
6190,3765.0000000000073,47.3221,154.0681,-266.5107,-0.349135,-0.276742,-0.025299,0.894919,30.8704,138.3685,-288.4475,-0.469383,0.385548,0.2827449999999999,-0.7423529999999999,77.18310000000001,108.7662,-294.2125,0.020641,0.172666,0.186381,-0.966966
6191,3776.0000000000073,47.4356,154.081,-266.5385,-0.3493969999999999,-0.274317,-0.02422,0.895592,30.8666,138.3545,-288.3966,-0.467939,0.382999,0.28417,-0.744038,77.1679,108.7661,-294.336,0.021919,0.171668,0.183693,-0.967629
6192,3787.0000000000073,47.5538,154.0936,-266.5699,-0.349538,-0.271844,-0.0233349999999999,0.8963139999999999,30.8473,138.3492,-288.3466,-0.466647,0.380251,0.28529,-0.7458279999999999,77.22630000000001,108.9742,-294.3979,0.01298,0.1737119999999999,0.180448,-0.968036
6193,3798.0000000000073,47.6642,154.10700000000003,-266.6017,-0.349392,-0.26957,-0.022733,0.897073,30.8136,138.3483,-288.2873,-0.4656149999999999,0.377696,0.28618,-0.747428,77.2154,109.0759,-294.5518,0.010102,0.172265,0.178838,-0.968628
6194,3810.0000000000073,47.7671,154.11939999999998,-266.6356,-0.349036,-0.267298,-0.022143,0.897906,30.7728,138.3511,-288.223,-0.464652,0.375313,0.28698,-0.74892,77.18270000000001,109.4047,-294.6864,0.000657,0.16918,0.182186,-0.9686
6195,3821.0000000000073,47.8734,154.1301,-266.6669,-0.348437,-0.265119,-0.021753,0.8987940000000001,30.7312,138.34969999999998,-288.16490000000005,-0.463576,0.372959,0.288022,-0.750361,77.0625,109.6759,-294.851,-0.006567,0.163868,0.188793,-0.968226
6196,3832.0000000000073,47.9737,154.1364,-266.7036,-0.347962,-0.262849,-0.021138,0.899659,30.6759,138.3478,-288.1081,-0.46281,0.370482,0.2893969999999999,-0.751532,76.9195,110.0323,-295.00600000000003,-0.01319,0.156603,0.198343,-0.967451
6197,3843.0000000000073,48.07229999999999,154.1428,-266.73580000000004,-0.347529,-0.260605,-0.0204729999999999,0.900494,30.6156,138.3498,-288.0548,-0.462236,0.367847,0.291119,-0.752514,76.81219999999999,110.3948,-295.1813,-0.01804,0.150344,0.208277,-0.966277
6198,3854.0000000000073,48.1703,154.1436,-266.7639,-0.347023,-0.258184,-0.019559,0.901407,30.5479,138.3508,-288.0006,-0.461545,0.365235,0.29279,-0.75356,76.6666,110.8085,-295.3752,-0.020415,0.144585,0.215896,-0.965436
6199,3865.0000000000073,48.26899999999999,154.1463,-266.785,-0.346497,-0.2556219999999999,-0.018597,0.902359,30.4805,138.3481,-287.9537,-0.460525,0.362588,0.2946539999999999,-0.754736,76.5132,111.3619,-295.5653,-0.024831,0.140476,0.215336,-0.966064
6200,3876.0000000000073,48.3558,154.14159999999998,-266.8102,-0.345985,-0.253079,-0.017511,0.903294,30.4107,138.34640000000002,-287.9114,-0.459429,0.360043,0.296405,-0.7559359999999999,76.3876,111.9593,-295.7459,-0.032284,0.137355,0.21289,-0.966835
6201,3887.0000000000073,48.4502,154.14139999999998,-266.8319,-0.345412,-0.250479,-0.016475,0.904256,30.3352,138.3437,-287.8783,-0.458109,0.357494,0.298234,-0.7572260000000001,76.30930000000001,112.7592,-295.944,-0.0455519999999999,0.134415,0.208249,-0.967724
6202,3898.0000000000073,48.5358,154.1345,-266.8584,-0.344983,-0.247996,-0.015519,0.905121,30.2569,138.3476,-287.8313,-0.456993,0.354761,0.29986,-0.758542,76.1598,113.6711,-296.0969,-0.062565,0.12834,0.206387,-0.967997
6203,3909.0000000000073,48.6202,154.1282,-266.8706,-0.344489,-0.245511,-0.014708,0.906,30.178299999999997,138.3511,-287.7976,-0.456027,0.351948,0.301331,-0.75985,75.94420000000001,114.6976,-296.2862,-0.081533,0.12012,0.208484,-0.967191
6204,3920.0000000000073,48.6968,154.1213,-266.8798,-0.344209,-0.243088,-0.0139189999999999,0.906772,30.0832,138.3575,-287.76980000000003,-0.455337,0.348975,0.302436,-0.7611939999999999,75.7324,115.7708,-296.4703,-0.102904,0.110451,0.2177739999999999,-0.964254
6205,3931.0000000000073,48.77149999999999,154.1186,-266.8857,-0.344023,-0.2404239999999999,-0.0128849999999999,0.907568,29.9956,138.36839999999998,-287.7362,-0.4548779999999999,0.345891,0.302977,-0.76266,75.49279999999999,116.933,-296.59520000000003,-0.125567,0.099072,0.231527,-0.95959
6206,3943.0000000000073,48.8387,154.12619999999998,-266.8943,-0.344062,-0.23769,-0.0118,0.908288,29.8894,138.4037,-287.71770000000004,-0.454293,0.342796,0.30285,-0.764455,75.2491,118.0727,-296.7302,-0.1477119999999999,0.086936,0.246753,-0.953801
6207,3954.0000000000073,48.9027,154.1383,-266.9041,-0.343956,-0.234894,-0.010575,0.90907,29.8103,138.41889999999998,-287.6909,-0.453705,0.339618,0.302164,-0.766491,74.9922,119.1729,-296.8168,-0.1678869999999999,0.075535,0.258746,-0.94824
6208,3965.0000000000073,48.9668,154.156,-266.9133,-0.343529,-0.231897,-0.0092769999999999,0.910014,29.7211,138.441,-287.66060000000004,-0.4528439999999999,0.336351,0.300975,-0.7689050000000001,74.7024,120.2931,-296.9323,-0.1872069999999999,0.062692,0.270384,-0.942293
6209,3976.0000000000073,49.0251,154.1797,-266.919,-0.342968,-0.228981,-0.0079069999999999,0.910976,29.6333,138.46540000000002,-287.6383,-0.451814,0.33307,0.29998,-0.771324,74.3952,121.4226,-296.9866,-0.206986,0.050194,0.276742,-0.937044
6210,3987.0000000000073,49.0752,154.2173,-266.932,-0.341942,-0.2259,-0.006515,0.912142,29.5488,138.4861,-287.6155,-0.450413,0.329764,0.298508,-0.77413,74.05470000000001,122.5384,-297.0527,-0.228303,0.0381279999999999,0.277448,-0.932441
6211,3998.0000000000073,49.1174,154.2804,-266.9528,-0.340289,-0.222478,-0.004935,0.91361,29.4724,138.4906,-287.588,-0.449108,0.3264289999999999,0.297278,-0.77677,73.7655,123.698,-297.05490000000003,-0.250141,0.026407,0.277467,-0.927224
6212,4010.0000000000073,49.1468,154.3512,-266.9874,-0.337784,-0.218727,-0.003263,0.915451,29.392199999999992,138.4974,-287.5564,-0.447926,0.323169,0.296263,-0.7792,73.31840000000001,124.81870000000002,-297.053,-0.273404,0.012195,0.272088,-0.922534
6213,4021.0000000000073,49.17539999999999,154.433,-267.0216,-0.334782,-0.214786,-0.001547,0.917489,29.3037,138.5065,-287.5209,-0.447038,0.319888,0.2954199999999999,-0.781381,72.8753,125.8928,-297.07300000000004,-0.295039,-0.003181,0.271515,-0.91609
6214,4031.0000000000073,49.1881,154.53709999999998,-267.0629,-0.330955,-0.210439,0.0002279999999999,0.919883,29.2396,138.5075,-287.4725,-0.446237,0.316696,0.294977,-0.783304,72.357,126.901,-297.0744,-0.31486,-0.021836,0.27436,-0.908357
6215,4043.0000000000073,49.198,154.646,-267.1007,-0.326818,-0.205702,0.001994,0.922428,29.1601,138.5137,-287.4228,-0.445449,0.313767,0.294563,-0.785085,71.7897,127.8775,-297.1331,-0.332524,-0.041231,0.280703,-0.899407
6216,4054.0000000000073,49.2011,154.7543,-267.1386,-0.322814,-0.200981,0.003828,0.92487,29.1128,138.51440000000002,-287.3704,-0.445004,0.311233,0.29458,-0.786339,71.30300000000001,128.7364,-297.1263,-0.347488,-0.058083,0.287666,-0.890576
6217,4065.0000000000073,49.1932,154.873,-267.1811,-0.318379,-0.195922,0.005781,0.927478,29.0631,138.5102,-287.3055,-0.444456,0.308646,0.2948389999999999,-0.787571,70.7437,129.5119,-297.25100000000003,-0.3577619999999999,-0.074985,0.2972,-0.882075
6218,4076.0000000000073,49.1797,155.0049,-267.2174,-0.313652,-0.190531,0.0078099999999999,0.930193,29.0272,138.49790000000002,-287.2398,-0.4441859999999999,0.306433,0.2958739999999999,-0.788198,70.21350000000001,130.2062,-297.3661,-0.365969,-0.088528,0.304117,-0.875067
6219,4087.0000000000073,49.1587,155.1426,-267.2482,-0.308708,-0.185014,0.009958,0.932936,28.9883,138.476,-287.1645,-0.443862,0.304336,0.297455,-0.7885979999999999,69.6694,130.8309,-297.5098,-0.373902,-0.098985,0.308503,-0.8690370000000001
6220,4098.000000000007,49.12149999999999,155.3016,-267.2904,-0.303222,-0.178918,0.012111,0.935894,28.9643,138.4584,-287.0821,-0.443441,0.302508,0.299625,-0.788717,69.156,131.4093,-297.71200000000005,-0.382266,-0.108248,0.313259,-0.862568
6221,4109.000000000007,49.0796,155.4543,-267.3307,-0.297501,-0.172705,0.014308,0.938862,28.9307,138.4462,-287.0029,-0.442982,0.300602,0.301409,-0.789024,68.6357,132.00289999999998,-297.84290000000004,-0.3920369999999999,-0.118975,0.319191,-0.854558
6222,4120.000000000007,49.0264,155.627,-267.3784,-0.291109,-0.166044,0.016302,0.942029,28.9063,138.436,-286.9134,-0.442431,0.299033,0.303347,-0.7891859999999999,68.1268,132.5054,-298.0256,-0.4010309999999999,-0.130178,0.327001,-0.8457530000000001
6223,4132.000000000007,48.96479999999999,155.79940000000002,-267.4301,-0.28423,-0.1592559999999999,0.018156,0.945263,28.8772,138.4328,-286.8316,-0.4418229999999999,0.297259,0.304975,-0.789569,67.5656,132.9634,-298.2262,-0.407707,-0.144123,0.337451,-0.83614
6224,4143.000000000007,48.9041,155.9718,-267.4751,-0.277409,-0.152789,0.019732,0.94832,28.8471,138.4436,-286.7361,-0.441474,0.2952059999999999,0.3064199999999999,-0.789976,67.0044,133.33759999999998,-298.48060000000004,-0.410448,-0.159223,0.349996,-0.826851
6225,4154.000000000007,48.833,156.1404,-267.5253,-0.270325,-0.146091,0.021078,0.951387,28.8121,138.46259999999998,-286.6492,-0.4413479999999999,0.292828,0.307811,-0.7903899999999999,66.399,133.6419,-298.808,-0.4093219999999999,-0.173801,0.362707,-0.818958
6226,4165.000000000007,48.7641,156.312,-267.5711,-0.263497,-0.139553,0.022513,0.954247,28.7752,138.4845,-286.5503,-0.44136,0.290364,0.309359,-0.7906880000000001,65.8133,133.9419,-299.16400000000004,-0.406627,-0.186963,0.374701,-0.811972
6227,4176.000000000007,48.7012,156.4742,-267.6115,-0.256923,-0.133001,0.023983,0.956936,28.7348,138.52370000000002,-286.4418,-0.4421449999999999,0.287671,0.311553,-0.7903720000000001,65.2108,134.1582,-299.5883,-0.401548,-0.196878,0.382737,-0.8084
6228,4187.000000000007,48.6293,156.6336,-267.6398,-0.250698,-0.126717,0.0253539999999999,0.959401,28.6915,138.5545,-286.3307,-0.442705,0.285286,0.313698,-0.790075,64.6107,134.3777,-299.9818,-0.401414,-0.203763,0.384756,-0.8057979999999999
6229,4198.000000000007,48.5662,156.7881,-267.672,-0.244711,-0.1202039999999999,0.0266839999999999,0.961746,28.6432,138.5977,-286.208,-0.443223,0.282721,0.316403,-0.789628,64.0214,134.6327,-300.3158,-0.403821,-0.21148,0.385762,-0.802117
6230,4209.000000000007,48.4995,156.9362,-267.703,-0.23922,-0.113966,0.027898,0.96385,28.5931,138.6303,-286.0917,-0.4435939999999999,0.2803739999999999,0.31897,-0.789223,63.4175,134.8964,-300.6113,-0.408796,-0.220375,0.384365,-0.797863
6231,4220.000000000007,48.4411,157.0765,-267.7232,-0.2337449999999999,-0.107966,0.028917,0.965852,28.53449999999999,138.681,-285.95860000000005,-0.443925,0.277855,0.322035,-0.788683,62.7792,135.1521,-300.8752,-0.411893,-0.232487,0.386244,-0.791902
6232,4231.000000000007,48.37979999999999,157.214,-267.7473,-0.228325,-0.102163,0.029944,0.967747,28.4628,138.7407,-285.8302,-0.444535,0.275092,0.325102,-0.788049,62.1576,135.3832,-301.16200000000003,-0.411643,-0.246535,0.392267,-0.784791
6233,4243.000000000007,48.33,157.3461,-267.7746,-0.223106,-0.096747,0.030576,0.969499,28.391,138.80110000000002,-285.6816,-0.445346,0.271933,0.328207,-0.7874,61.5359,135.6061,-301.4639,-0.409884,-0.2596159999999999,0.398971,-0.778085
6234,4254.000000000007,48.2786,157.4694,-267.8016,-0.2179989999999999,-0.091801,0.0312949999999999,0.971118,28.299200000000003,138.873,-285.5376,-0.44643,0.268584,0.330527,-0.7869649999999999,60.918800000000005,135.7931,-301.7941,-0.404358,-0.27214,0.407879,-0.772055
6235,4264.000000000007,48.2393,157.5891,-267.8302,-0.212953,-0.086902,0.0318279999999999,0.97267,28.1962,138.9443,-285.3928,-0.447431,0.265346,0.332434,-0.786693,60.3271,136.0026,-302.1078,-0.40135,-0.28348,0.414979,-0.765735
6236,4277.000000000007,48.2041,157.6882,-267.8604,-0.208524,-0.082682,0.032242,0.973983,28.0988,139.02030000000002,-285.23,-0.4482819999999999,0.262054,0.333101,-0.787029,59.81420000000001,136.1812,-302.3876,-0.39912,-0.292707,0.420808,-0.760228
6237,4287.000000000007,48.173100000000005,157.77460000000002,-267.8801,-0.204702,-0.078705,0.032544,0.975112,27.9871,139.10690000000002,-285.0855,-0.448697,0.258601,0.333024,-0.787967,59.2974,136.38840000000002,-302.6769,-0.400364,-0.300059,0.423795,-0.755031
6238,4298.000000000007,48.1444,157.85790000000003,-267.9021,-0.201195,-0.074847,0.032664,0.976141,27.8645,139.1829,-284.92130000000003,-0.449233,0.254775,0.332422,-0.789161,58.7953,136.5951,-302.91240000000005,-0.403169,-0.3063059999999999,0.425225,-0.75021
6239,4309.000000000007,48.1213,157.9187,-267.9204,-0.1983869999999999,-0.0714679999999999,0.032692,0.976968,27.7506,139.2483,-284.7767,-0.4498029999999999,0.250975,0.332162,-0.7901630000000001,58.3294,136.7789,-303.2003,-0.4042699999999999,-0.314438,0.4295239999999999,-0.743777
6240,4320.000000000007,48.098400000000005,157.9841,-267.9466,-0.195575,-0.068032,0.032927,0.977772,27.6225,139.309,-284.6154,-0.4505159999999999,0.247004,0.332108,-0.79103,57.8832,136.9653,-303.4544,-0.4047449999999999,-0.322841,0.4337229999999999,-0.737455
6241,4331.000000000007,48.0796,158.03459999999998,-267.9689,-0.193056,-0.065009,0.033232,0.978468,27.4861,139.34470000000002,-284.4598,-0.451417,0.2425989999999999,0.332877,-0.791556,57.4472,137.1186,-303.7196,-0.404811,-0.3310389999999999,0.437764,-0.731371
6242,4343.000000000007,48.0643,158.0883,-267.9957,-0.190711,-0.062083,0.033592,0.979105,27.3416,139.3799,-284.29630000000003,-0.452085,0.238478,0.333685,-0.792088,57.0635,137.27720000000002,-303.9749,-0.40463,-0.339319,0.441341,-0.725503
6243,4354.000000000007,48.0492,158.1321,-268.019,-0.188506,-0.059382,0.034184,0.979679,27.19,139.3915,-284.1374,-0.452454,0.2342,0.334773,-0.792694,56.6654,137.41209999999998,-304.2368,-0.404578,-0.346496,0.442539,-0.721399
6244,4364.000000000007,48.0387,158.1782,-268.0391,-0.186668,-0.056849,0.034934,0.980155,27.026,139.4009,-283.97490000000005,-0.452399,0.229608,0.335862,-0.793607,56.2813,137.54309999999998,-304.54830000000004,-0.405208,-0.352498,0.441617,-0.718697
6245,4376.000000000007,48.02899999999999,158.2183,-268.0653,-0.185173,-0.0545,0.035638,0.980546,26.873200000000004,139.3969,-283.8299,-0.452209,0.225314,0.33693,-0.794493,55.9245,137.65210000000002,-304.8105,-0.406658,-0.357139,0.44025,-0.7164229999999999
6246,4387.000000000007,48.01609999999999,158.25039999999998,-268.096,-0.18379,-0.052196,0.036504,0.9809,26.6953,139.3772,-283.6788,-0.451563,0.220713,0.337736,-0.795809,55.6157,137.74280000000002,-305.1152,-0.409058,-0.360163,0.437287,-0.715356
6247,4398.000000000007,48.0072,158.2869,-268.1247,-0.182598,-0.049873,0.037437,0.981208,26.5135,139.3381,-283.5347,-0.4506,0.216231,0.338185,-0.797392,55.32470000000001,137.7988,-305.4319,-0.410118,-0.36289,0.435485,-0.7144699999999999
6248,4409.000000000007,47.9947,158.3184,-268.1548,-0.181514,-0.047626,0.038646,0.981474,26.320500000000003,139.2999,-283.3847,-0.449417,0.2117969999999999,0.338408,-0.799154,55.0218,137.8495,-305.74940000000004,-0.4102229999999999,-0.3663389999999999,0.434114,-0.713483
6249,4421.000000000007,47.988,158.3512,-268.1738,-0.180535,-0.045328,0.040149,0.981703,26.2879,139.1879,-283.0878,-0.448268,0.207473,0.3386929999999999,-0.8008109999999999,54.75399999999999,137.843,-306.105,-0.409041,-0.369377,0.4321109999999999,-0.713811
6250,4431.000000000007,47.9789,158.3817,-268.2015,-0.179555,-0.0431,0.041499,0.981927,26.1368,139.1141,-282.9002,-0.44669,0.203398,0.338861,-0.802665,54.4896,137.8212,-306.4517,-0.407481,-0.373369,0.430322,-0.713707
6251,4443.000000000007,47.9691,158.4125,-268.2207,-0.178813,-0.040994,0.042905,0.982092,25.9536,139.042,-282.7429,-0.444927,0.19946,0.33913,-0.804516,54.226600000000005,137.78490000000002,-306.7994,-0.405704,-0.377774,0.4291029999999999,-0.7131350000000001
6252,4453.000000000007,47.95939999999999,158.4355,-268.2493,-0.177916,-0.039075,0.044174,0.982277,25.7822,138.9437,-282.5835,-0.443297,0.195613,0.339677,-0.806128,54.0408,137.7158,-307.1193,-0.403427,-0.3831489999999999,0.428831,-0.711721
6253,4464.000000000007,47.9413,158.4606,-268.2763,-0.177252,-0.037385,0.04527,0.982413,25.5946,138.86069999999998,-282.434,-0.441605,0.191701,0.340217,-0.807767,53.8241,137.6612,-307.4694,-0.4016619999999999,-0.387842,0.428496,-0.710378
6254,4476.000000000007,47.9243,158.4837,-268.3008,-0.176574,-0.035622,0.046313,0.982552,25.4021,138.7543,-282.2882,-0.439964,0.187773,0.34118,-0.809178,53.64979999999999,137.587,-307.8233,-0.4001659999999999,-0.390547,0.429292,-0.709259
6255,4487.000000000007,47.9019,158.5061,-268.3297,-0.175956,-0.034005,0.047288,0.982674,25.2141,138.6612,-282.1411,-0.438101,0.183543,0.342499,-0.810601,53.5512,137.5135,-308.17670000000004,-0.399906,-0.391049,0.430637,-0.708314
6256,4498.000000000007,47.8759,158.5315,-268.3626,-0.175123,-0.032548,0.048146,0.98283,25.0214,138.5481,-281.9997,-0.4361109999999999,0.179427,0.3440809999999999,-0.811925,53.4986,137.4526,-308.5335,-0.399829,-0.389977,0.432631,-0.7077319999999999
6257,4509.000000000007,47.848,158.55939999999998,-268.3976,-0.174097,-0.031006,0.049024,0.983019,24.820500000000003,138.4428,-281.85990000000004,-0.433992,0.1757099999999999,0.34543,-0.813299,53.4746,137.38660000000002,-308.89660000000003,-0.399132,-0.389376,0.4357649999999999,-0.706533
6258,4521.000000000007,47.8231,158.5967,-268.4289,-0.1728599999999999,-0.029445,0.049949,0.983238,24.62739999999999,138.34040000000002,-281.723,-0.4316819999999999,0.1721869999999999,0.346594,-0.814785,53.4412,137.3225,-309.2531,-0.397184,-0.389772,0.440014,-0.7047770000000001
6259,4531.000000000007,47.7962,158.6353,-268.4733,-0.171532,-0.0279519999999999,0.0507769999999999,0.983472,24.4544,138.2329,-281.5671,-0.429037,0.169276,0.347437,-0.8164319999999999,53.44369999999999,137.2577,-309.6233,-0.3935349999999999,-0.390984,0.445476,-0.7027180000000001
6260,4542.000000000007,47.7674,158.68089999999998,-268.51,-0.170007,-0.026454,0.051437,0.983744,24.2654,138.1331,-281.4227,-0.426333,0.16652,0.348164,-0.818103,53.431,137.2023,-309.9732,-0.389393,-0.392709,0.4505159999999999,-0.7008479999999999
6261,4553.000000000007,47.7387,158.72029999999998,-268.5537,-0.168554,-0.024876,0.052163,0.983997,24.0726,138.0316,-281.2764,-0.4234989999999999,0.163508,0.3491869999999999,-0.8197450000000001,53.41590000000001,137.1453,-310.3142,-0.386163,-0.393969,0.454171,-0.699569
6262,4564.000000000007,47.7074,158.7659,-268.5932,-0.167186,-0.023265,0.052832,0.984234,23.8876,137.9477,-281.13640000000004,-0.420956,0.160529,0.35036,-0.821142,53.4061,137.0932,-310.6464,-0.38434,-0.3947719999999999,0.455221,-0.699437
6263,4576.000000000007,47.6742,158.8092,-268.6245,-0.16567,-0.021608,0.053523,0.984491,23.7143,137.87640000000002,-281.0007,-0.418774,0.157267,0.351997,-0.822189,53.4209,137.05200000000002,-310.9365,-0.384004,-0.395525,0.4539109999999999,-0.700047
6264,4587.000000000007,47.63699999999999,158.8494,-268.6706,-0.164321,-0.019825,0.054363,0.984708,23.5269,137.8004,-280.8621,-0.416807,0.153699,0.353804,-0.8230870000000001,53.4108,137.0167,-311.2312,-0.384875,-0.396106,0.451275,-0.700944
6265,4598.000000000007,47.60189999999999,158.8916,-268.713,-0.16291,-0.01787,0.055156,0.984936,23.3559,137.7423,-280.7273,-0.4151939999999999,0.149989,0.355377,-0.823908,53.435,137.00060000000002,-311.48,-0.38856,-0.3946659999999999,0.445043,-0.703702
6266,4609.000000000007,47.5599,158.9293,-268.76570000000004,-0.161577,-0.015964,0.055977,0.985142,23.1783,137.6892,-280.5834,-0.413555,0.146231,0.356744,-0.824817,53.4602,136.9785,-311.7611,-0.38928,-0.39359,0.443526,-0.704864
6267,4620.000000000007,47.5156,158.96079999999998,-268.8179,-0.160161,-0.01406,0.056622,0.985365,23.0001,137.6467,-280.4383,-0.412064,0.1424369999999999,0.357359,-0.82596,53.5365,136.95489999999998,-312.08070000000004,-0.387993,-0.391442,0.446372,-0.704973
6268,4631.000000000007,47.4767,158.9904,-268.869,-0.158944,-0.01193,0.057404,0.985545,22.829899999999988,137.6181,-280.2932,-0.410547,0.138696,0.357638,-0.8272299999999999,53.6297,136.9318,-312.3893,-0.384979,-0.389404,0.452477,-0.703861
6269,4643.000000000007,47.4377,159.01780000000002,-268.9162,-0.1577579999999999,-0.0098739999999999,0.0581,0.985718,22.6582,137.5876,-280.1708,-0.408805,0.135048,0.357809,-0.828622,53.71600000000001,136.9012,-312.7052,-0.380843,-0.388329,0.459877,-0.701907
6270,4654.000000000007,47.3996,159.0409,-268.9686,-0.156827,-0.007806,0.058994,0.985832,22.4955,137.57049999999998,-280.04290000000003,-0.407258,0.131591,0.357876,-0.82991,53.81550000000001,136.8793,-312.9871,-0.377226,-0.3879599999999999,0.466103,-0.699954
6271,4665.000000000007,47.3667,159.0552,-269.0146,-0.15616,-0.005591,0.0597,0.98591,22.3255,137.5338,-279.9227,-0.405543,0.128175,0.358276,-0.83111,53.8752,136.8545,-313.278,-0.375685,-0.387671,0.469599,-0.698605
6272,4676.000000000007,47.3281,159.0645,-269.0612,-0.155656,-0.00351,0.060397,0.985957,22.1729,137.51059999999998,-279.8016,-0.404133,0.125111,0.358653,-0.832101,53.955,136.85719999999998,-313.4672,-0.377367,-0.387096,0.469814,-0.697872
6273,4687.000000000007,47.2901,159.0723,-269.108,-0.155268,-0.001385,0.06105,0.985983,22.0248,137.47969999999998,-279.6894,-0.402653,0.122207,0.3593369999999999,-0.8329540000000001,53.9982,136.8495,-313.6595,-0.379163,-0.386779,0.468183,-0.698171
6274,4698.000000000007,47.25149999999999,159.07739999999998,-269.14570000000003,-0.1551,0.000695,0.061688,0.985971,21.881500000000003,137.449,-279.5767,-0.401034,0.119347,0.359904,-0.8339049999999999,54.0401,136.8422,-313.8475,-0.380386,-0.385805,0.465596,-0.6997720000000001
6275,4709.000000000007,47.2124,159.0802,-269.1906,-0.15497,0.002896,0.062313,0.985948,21.7567,137.4353,-279.4841,-0.399802,0.116622,0.360529,-0.8346120000000001,54.08069999999999,136.8408,-314.0326,-0.38086,-0.384532,0.4624279999999999,-0.702311
6276,4720.000000000007,47.17399999999999,159.0833,-269.2282,-0.1547609999999999,0.005078,0.062868,0.985937,21.6288,137.4077,-279.363,-0.398551,0.113592,0.361348,-0.8352729999999999,54.12329999999999,136.8313,-314.2267,-0.380861,-0.3836219999999999,0.4605359999999999,-0.70405
6277,4732.000000000007,47.1329,159.0823,-269.2729,-0.154688,0.007324,0.063465,0.985896,21.5242,137.3949,-279.2543,-0.397688,0.110731,0.3623159999999999,-0.83565,54.1619,136.8163,-314.4044,-0.380675,-0.383023,0.458817,-0.705597
6278,4742.000000000007,47.0958,159.0823,-269.3064,-0.154599,0.009578,0.063843,0.985866,21.404,137.373,-279.1523,-0.396445,0.107778,0.3633119999999999,-0.8361940000000001,54.2226,136.8175,-314.5637,-0.379734,-0.383744,0.459867,-0.705028
6279,4753.000000000007,47.0543,159.0804,-269.34200000000004,-0.154513,0.011683,0.064247,0.98583,21.2839,137.35150000000002,-279.0534,-0.3952699999999999,0.105142,0.363982,-0.836794,54.28659999999999,136.814,-314.7212,-0.379196,-0.383756,0.4613279999999999,-0.704357
