delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_w,head_rot_x,head_rot_y,head_rot_z,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_w,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_w,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z
0.0,22.18361,171.9674,1095.37,-0.7005348338911432,0.3533824744260964,0.5698401987244267,0.2442415222506265,2.204132,121.8353,1082.668,-0.9240542688903416,0.2216591303896719,0.1731646095205963,0.2588531554182992,21.19465,110.6636,1087.361,-0.9052092259480488,0.3239512475737006,0.1195303250348517,0.2477182832393278
4.666666666666667,22.557450000000003,171.6178,1095.396,-0.6979243250426432,0.3553855869745863,0.5701546180412177,0.2480452229146383,2.212906,121.7682,1082.876,-0.9219062053034116,0.2249948646878819,0.173401820199886,0.2634351309877096,21.67931,109.9149,1087.779,-0.9020964013097996,0.328914795276799,0.129145611613503,0.2477065828614661
9.333333333333334,22.97745,171.3028,1095.523,-0.6949753571396259,0.3569680883037809,0.5711152685538655,0.2518141912721357,2.226639,121.7422,1083.063,-0.9192568176193732,0.2279862470309857,0.1731090315257369,0.2702266412277857,22.19696,109.1782,1088.195,-0.8985905696363671,0.3333833178891066,0.1381913544349769,0.2495870611094791
14.0,23.39211,170.9473,1095.54,-0.6917159505226794,0.3578572064361561,0.572775707027073,0.2557249558292131,2.239799,121.70080000000002,1083.236,-0.9166450618118864,0.2319507761188646,0.1726689933686219,0.2759458041768463,22.69802,108.4347,1088.603,-0.8958465900504677,0.3369886437591013,0.1500017589694824,0.2477842072820865
18.333333333333332,23.84872,170.6147,1095.617,-0.688591257007696,0.3582350301276513,0.5746607928397626,0.2593737017023458,2.245712,121.6566,1083.386,-0.9142676617925382,0.2359868762405096,0.172131311448674,0.2807056259885269,23.20976,107.6766,1089.011,-0.8928999470398606,0.3412359068610527,0.1621904773916593,0.244912207716142
23.333333333333332,24.31374,170.29080000000002,1095.688,-0.6856326308967694,0.3584965591692829,0.576431037008036,0.2628980260237782,2.232361,121.5781,1083.515,-0.9121729564413644,0.2399439714867812,0.1702994138814919,0.2852463807233874,23.73505,106.9229,1089.417,-0.8893541323907553,0.3459932178027874,0.1752323505336958,0.2421395130093303
27.666666666666668,24.76044,169.93259999999998,1095.702,-0.6829442450739573,0.3590411317685401,0.5777015114502996,0.2663411111465287,2.2142410000000003,121.4923,1083.621,-0.910370150882744,0.2440895511685476,0.1671761696337482,0.2893071165710498,24.2775,106.1928,1089.818,-0.8860639091205171,0.3490272100620283,0.1902350728935744,0.2384981606460749
32.666666666666664,25.200840000000003,169.5709,1095.755,-0.6805959063754057,0.3595452758153155,0.5786993923748137,0.2694873283272335,2.191162,121.3966,1083.726,-0.9088301706071824,0.2481529573759411,0.1654760711076134,0.2916599057643712,24.82719,105.4754,1090.214,-0.8834267580533612,0.3501391335010212,0.2062206706105437,0.2333083482420195
37.0,25.59547,169.2293,1095.844,-0.6785807459238429,0.3603370456292237,0.5791820532477001,0.2724583160860053,2.171898,121.3054,1083.8200000000002,-0.9072784367021868,0.2514460167016759,0.1641165857066885,0.2944256871879144,25.3685,104.7534,1090.591,-0.880877985496834,0.3511687509149787,0.2205316748940554,0.228254821233366
41.666666666666664,25.97084,168.90259999999998,1095.899,-0.6765365627313058,0.3611150429858467,0.5797205768801306,0.2753511535454475,2.158165,121.2006,1083.909,-0.9055679173472636,0.254265104592475,0.1621657157471524,0.2983258022600986,25.91209,104.0191,1090.962,-0.8779966784019844,0.3527630176672264,0.2335271519858217,0.2239311397880728
46.666666666666664,26.335140000000003,168.5791,1096.002,-0.6746650159357177,0.3614644856346349,0.5805740486469655,0.2776766391596845,2.148819,121.0701,1084.004,-0.9035411459938592,0.257356010277421,0.1599941077576848,0.3029573682104696,26.47095,103.2792,1091.343,-0.8742520549263427,0.3554581359156771,0.2456799351045384,0.221301214536768
